smiles,pchembl,n_meas,spread,molecule_chembl_id,scaffold
CN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.34,2,0.0,CHEMBL1964247,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1
Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.34,3,0.0,CHEMBL272667,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(I)c23)cc1,8.34,3,0.0,CHEMBL314397,c1ccc(/N=N/c2c[nH]c3ccccc23)cc1
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCO)cc1,8.33,2,0.0,CHEMBL1964246,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.3,1,0.0,CHEMBL72548,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1,8.3,1,0.0,CHEMBL260163,O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1
O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,8.3,1,0.0,CHEMBL79498,O=C1Nc2cccc3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23
COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)cc4cn3)n2)CC1,8.3,1,0.0,CHEMBL3354186,c1cc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)nc(N2CCCCC2)n1
O=C(NC1CC1)c1n[nH]c2cc(-c3ccc(O)cc3)c(Br)cc12,8.3,1,0.0,CHEMBL481562,O=C(NC1CC1)c1n[nH]c2cc(-c3ccccc3)ccc12
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,8.3,2,0.0,CHEMBL427909,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(-c3ccccc3)cc12)C1CC1
Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,8.3,1,0.0,CHEMBL72509,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,8.3,2,0.0,CHEMBL260417,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1
CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.3,1,0.0,CHEMBL70824,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CN(C)CCNS(=O)(=O)c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1,8.3,1,0.0,CHEMBL1241849,c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1
C[C@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,8.3,1,0.0,CHEMBL452601,O=C(Nc1ncc(SCc2ncco2)s1)[C@@H]1CCCNC1
CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1,8.3,1,0.0,CHEMBL3109950,c1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1
CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,8.3,1,0.0,CHEMBL4764173,c1ccc(CNc2ncnc3[nH]cnc23)cc1
O=C(NC1=NNC2=CC=CC21)C1CC1,8.3,1,0.0,CHEMBL500804,O=C(NC1=NNC2=CC=CC21)C1CC1
N#CCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,8.3,1,0.0,CHEMBL415471,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23
CC[C@@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@H](C)O,8.3,2,0.0,CHEMBL5195030,c1cncc(CNc2ncnc3[nH]cnc23)c1
NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,8.3,1,0.0,CHEMBL123368,c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
Cc1cc(C)c(CNc2nc(N[C@@H](C)[C@@H](C)O)nc3c2ncn3C(C)C)cn1,8.3,1,0.0,CHEMBL4579344,c1cncc(CNc2ncnc3[nH]cnc23)c1
Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.275,2,0.25,CHEMBL3639469,c1ccc(Nc2ncccn2)cc1
Nc1nccc(-c2c[nH]c3ncc(-c4ccc(F)cc4)cc23)n1,8.26,1,0.0,CHEMBL4095226,c1ccc(-c2cnc3[nH]cc(-c4ccncn4)c3c2)cc1
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,8.25,2,0.0,CHEMBL1964242,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.25,2,0.0,CHEMBL1964245,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,8.25,2,0.3000000000000007,CHEMBL3644033,c1ccc(Nc2ncccn2)cc1
CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.25,1,0.0,CHEMBL1964253,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.24,1,0.0,CHEMBL1234086,O=C1Nc2ccc3ncsc3c2/C1=N/Nc1ccccc1
CS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.24,1,0.0,CHEMBL1964260,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1
CC(=O)c1c(C)c2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2n(C2CCCC2)c1=O,8.23,1,0.0,CHEMBL5280928,O=c1ccc2cnc(NC3CCNCC3)nc2n1C1CCCC1
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCCO5)n3)c2c1,8.22,1,0.0,CHEMBL186708,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCCO5)n3)c2c1
C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br,8.22,3,0.3699999999999992,CHEMBL3648110,c1ccc(Nc2ncccn2)cc1
Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,8.22,1,0.0,CHEMBL476993,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCNCC3)cc2)n1
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,8.22,5,0.0,CHEMBL488436,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C,8.22,1,0.0,CHEMBL520353,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,8.22,1,0.0,CHEMBL361894,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,8.22,1,0.0,CHEMBL434337,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1
CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1OC,8.22,1,0.0,CHEMBL3648114,c1ccc(Nc2ncccn2)cc1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,8.22,1,0.0,CHEMBL510436,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,8.22,1,0.0,CHEMBL103355,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C/C=N/O)C5)ncc3F)cc2n1C(C)C,8.22,2,0.0,CHEMBL6020156,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,8.22,1,0.0,CHEMBL3644024,c1ccc(Nc2ncccn2)cc1
CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)ccc2[nH]ncc12,8.22,1,0.0,CHEMBL1241567,O=C(c1ccccc1)c1ccc2[nH]ncc2c1
COc1cc(F)c(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,8.22,1,0.0,CHEMBL215086,O=C(c1ccccc1)c1cnc(NC2CCNCC2)nc1
COC[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@H](C)O,8.22,1,0.0,CHEMBL3648119,c1ccc(Nc2ncccn2)cc1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,8.22,1,0.0,CHEMBL460103,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCC1
C[C@@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,8.22,1,0.0,CHEMBL3648072,c1ccc(Nc2ncccn2)cc1
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.2,2,0.20000000000000107,CHEMBL359554,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,8.19,1,0.0,CHEMBL4562323,c1ccc(-n2cccn2)c(CNc2nc(OC3CCCNC3)nc3ccnn23)c1
CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,8.18,2,0.0,CHEMBL6002674,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,8.17,1,0.0,CHEMBL2158843,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1
CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.17,2,0.0,CHEMBL410072,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.15,1,0.0,CHEMBL402370,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,8.15,1,0.0,CHEMBL360573,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1
OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,8.15,1,0.0,CHEMBL191336,c1ccc(Nc2ncnc(-c3ccncc3)n2)cc1
CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,8.15,1,0.0,CHEMBL495557,c1coc(CSc2cnc(NC3CCCCC3)s2)n1
Cc1cc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.15,1,0.0,CHEMBL3648125,c1ccc(Nc2ncccn2)cc1
O=C(Cc1cccc(Br)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.15,1,0.0,CHEMBL402158,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.15,2,0.0,CHEMBL407709,O=C1Nc2ccc3ncsc3c2/C1=N/Nc1ccccc1
CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,8.15,1,0.0,CHEMBL3648094,c1ccc(Nc2ncccn2)cc1
N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.15,1,0.0,CHEMBL150261,c1ccc(CNc2nc(NC3CCCCC3)nc3c2ncn3C2CCCC2)cc1
N[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.15,1,0.0,CHEMBL3084839,c1ccc(Nc2nc(NC3CCCCC3)nc3c2ncn3C2CCCC2)cc1
CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,8.15,1,0.0,CHEMBL3648083,c1ccc(Nc2ncccn2)cc1
NCCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,8.15,1,0.0,CHEMBL312726,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23
COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,8.15,1,0.0,CHEMBL268507,O=C(c1ccccc1)c1cnc(NC2CCNCC2)nc1
Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.15,1,0.0,CHEMBL256558,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,8.135000000000002,2,0.16999999999999993,CHEMBL23254,c1ccc(Nc2ncnc3[nH]cnc23)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)O)C5)ncc3F)cc2n1C(C)C,8.13,1,0.0,CHEMBL5994315,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)O)C5)ncc3F)cc2n1C(C)C,8.13,1,0.0,CHEMBL5800538,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
NS(=O)(=O)Cc1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.12,1,0.0,CHEMBL1964257,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)cc1,8.11,1,0.0,CHEMBL4756353,O=C(Nc1ncc(SCc2ncco2)s1)c1ccccc1
Clc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Br)c2n1,8.11,2,0.22000000000000064,CHEMBL3642650,c1ccc(-c2cc(NCc3ccncc3)n3nccc3n2)cc1
O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.11,2,0.8199999999999994,CHEMBL188938,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.1,1,0.0,CHEMBL478828,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,8.1,1,0.0,CHEMBL515001,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCOCC3)cc2)n1
Oc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,8.1,1,0.0,CHEMBL187750,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.1,1,0.0,CHEMBL485240,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,8.1,1,0.0,CHEMBL484571,c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1
O=C(Nc1cccc2c1C(=O)c1c(-c3ccc(C(=O)N4CCNCC4)s3)n[nH]c1-2)NN1CCOCC1,8.1,1,0.0,CHEMBL334285,O=C(Nc1cccc2c1C(=O)c1c(-c3ccc(C(=O)N4CCNCC4)s3)n[nH]c1-2)NN1CCOCC1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,8.1,1,0.0,CHEMBL488085,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
CC(O)C(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.1,1,0.0,CHEMBL3648102,c1ccc(Nc2ncccn2)cc1
CCc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.1,3,0.0,CHEMBL411425,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,8.1,1,0.0,CHEMBL520187,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,8.1,1,0.0,CHEMBL1230607,O=C(C1CCNCC1)N1Cc2cn[nH]c2C1
CC(C)(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.1,2,0.0,CHEMBL3648128,c1ccc(Nc2ncccn2)cc1
C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1Br)C(C)(C)O,8.1,1,0.0,CHEMBL3648074,N=S(=O)(c1ccc(Nc2ncccn2)cc1)C1CC1
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,8.1,1,0.0,CHEMBL367150,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1
COc1cc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,8.1,1,0.0,CHEMBL3648082,c1ccc(Nc2ncccn2)cc1
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,8.095,4,1.63,CHEMBL1944698,C1=C/CNCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCC(N)NO)C5)ncc3F)cc2n1C(C)C,8.07,1,0.0,CHEMBL5794081,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)C,8.07,1,0.0,CHEMBL6020742,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.05,1,0.0,CHEMBL4282338,N=[S@](=O)(c1ccc(Nc2ncccn2)cc1)C1CC1
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.05,7,0.25,CHEMBL4442620,N=S(=O)(c1ccc(Nc2ncccn2)cc1)C1CC1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,8.05,1,0.0,CHEMBL514690,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCOCC3)cc2)n1
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,8.05,1,0.0,CHEMBL58224,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,8.05,3,0.0,CHEMBL272165,O=C1Nc2ccc(C(=O)NCc3ccncc3)cc2/C1=N/Nc1ccccc1
CCOC(=O)c1cccc2c1/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.05,2,0.0,CHEMBL408210,O=C1Nc2ccccc2/C1=C/Nc1ccccc1
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,8.05,1,0.0,CHEMBL294884,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCNC2=O
CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@@H](C)O)n2)cc1,8.05,1,0.0,CHEMBL3648120,c1ccc(Nc2ncccn2)cc1
Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,8.05,1,0.0,CHEMBL508739,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC(C)(C)O)nc12,8.05,1,0.0,CHEMBL3775792,c1ccc(-c2ccc(CNc3ncnc4cn[nH]c34)cc2)nc1
Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,8.05,1,0.0,CHEMBL3298418,O=C(NCc1ccccc1)N1CCc2cnc(Nc3ccncc3)nc2C1
O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.05,1,0.0,CHEMBL255718,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.05,1,0.0,CHEMBL254979,O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,8.05,2,0.0,CHEMBL490480,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccc(O)cc4)cccc2-3)cc1,8.05,1,0.0,CHEMBL362560,O=C(NNC(=O)c1ccccc1)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccccc1
Nc1nc(N)c(N=O)c(=O)[nH]1,8.05,1,0.0,CHEMBL291324,O=c1ccnc[nH]1
CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,8.05,1,0.0,CHEMBL496785,c1coc(CSc2cnc(NC3CCCCC3)s2)n1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,8.05,1,0.0,CHEMBL455467,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCNCC1
Clc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,8.05,1,0.0,CHEMBL2158844,c1ccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)cc1
O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,8.05,1,0.0,CHEMBL1234087,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2
CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,8.05,1,0.0,CHEMBL3648121,c1ccc(Nc2ncccn2)cc1
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,8.05,1,0.0,CHEMBL3648084,c1ccc(Nc2ncccn2)cc1
C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.05,1,0.0,CHEMBL5287128,N=[S@](=O)(c1ccc(Nc2ncccn2)cc1)C1CC1
NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,8.04,1,0.0,CHEMBL103104,c1ccc(Nc2cc(-c3ccccc3)n[nH]2)cc1
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(/C=C/c4ccc(O)cc4)c32)cc1,8.03,2,0.0,CHEMBL272380,O=C1Nc2cccc(/C=C/c3ccccc3)c2/C1=N/Nc1ccccc1
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]nnc4c32)cc1,8.02,2,0.0,CHEMBL271952,O=C1Nc2ccc3[nH]nnc3c2/C1=N/Nc1ccccc1
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1,8.02,1,0.0,CHEMBL2112297,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1
C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,8.01,2,0.0,CHEMBL4788136,O=C(c1ccccc1)N1CC[C@@H](Nc2ncc(SCc3ncco3)s2)C1
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.01,2,0.4200000000000008,CHEMBL3644032,O=S(=O)(c1ccc(Nc2ncccn2)cc1)C1CC1
C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,8.01,2,0.17999999999999972,CHEMBL3644034,c1ccc(Nc2ncccn2)cc1
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,8.004999999999999,4,0.009999999999999787,CHEMBL1276446,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
FC(F)(F)c1cc(Nc2nccc(-c3cnn4ncccc34)n2)ccc1Cl,8.0,1,0.0,CHEMBL188665,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2c1,8.0,1,0.0,CHEMBL189455,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2c1
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(Br)cc3)[nH]n2)cc1,8.0,1,0.0,CHEMBL319903,c1ccc(Nc2cc(-c3ccccc3)[nH]n2)cc1
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1,8.0,1,0.0,CHEMBL359999,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CCOC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,8.0,1,0.0,CHEMBL189934,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
