id,round,puzzle,method,sn,sn_filter,reads,rnet_f1,rnet_f1_cp,oks_exp_published,oks_exp_recomputed,oks_insilico,gc,exp,hit
W01_13194356_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.588,1,849.0,0.892857142857143,0.96969696969697,89.572192513369,89.57219251336898,79.94652406417111,0.5227272727272727,89.572192513369,False
W01_13194358_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,18.285,1,2741.0,0.87719298245614,0.941176470588235,86.9652406417112,85.49465240641712,85.39438502673798,0.5113636363636364,86.9652406417112,False
W01_13194634_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,4.441,1,143.0,0.857142857142857,0.9375,80.1470588235294,80.14705882352942,82.55347593582889,0.4318181818181818,80.1470588235294,False
W01_13194636_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,46.201,1,15484.0,0.872727272727273,0.9375,87.533422459893,87.53342245989305,83.45588235294117,0.4090909090909091,87.533422459893,False
W01_13194638_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.51,1,2190.0,0.909090909090909,0.96969696969697,86.3970588235294,86.39705882352942,83.68983957219251,0.4090909090909091,86.3970588235294,False
W01_13194640_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.699,1,1762.0,0.909090909090909,0.96969696969697,89.572192513369,89.57219251336898,73.39572192513369,0.48863636363636365,89.572192513369,False
W01_13194642_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,15.608,1,28708.0,0.892857142857143,0.96969696969697,85.4946524064171,85.49465240641712,79.94652406417111,0.5,85.4946524064171,False
W01_13194645_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,15.032,1,9600.0,0.857142857142857,0.909090909090909,85.4946524064171,85.49465240641712,81.8850267379679,0.5227272727272727,85.4946524064171,False
W01_13194677_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,17.241,1,43242.0,0.807017543859649,0.875,83.2219251336898,83.22192513368984,79.61229946524065,0.5,83.2219251336898,False
W01_13194688_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,4.593,1,81.0,0.807017543859649,0.875,73.1283422459893,73.1283422459893,78.14171122994654,0.5227272727272727,73.1283422459893,False
W01_13194690_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,13.483,1,1710.0,0.912280701754386,1.0,82.5534759358289,82.55347593582889,82.55347593582889,0.5,82.5534759358289,False
W01_13194692_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,19.901,1,1994.0,0.912280701754386,1.0,86.9652406417112,86.96524064171123,84.59224598930481,0.5,86.9652406417112,False
W01_13194694_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,18.54,1,1654.0,0.912280701754386,1.0,84.3582887700535,84.35828877005346,82.55347593582889,0.48863636363636365,84.3582887700535,False
W01_13194696_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,28.297,1,11157.0,0.896551724137931,1.0,90.4745989304813,90.47459893048128,81.98529411764706,0.48863636363636365,90.4745989304813,True
W01_13194698_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,28.59,1,6752.0,0.912280701754386,1.0,84.3582887700535,84.35828877005346,82.88770053475935,0.5,84.3582887700535,False
W01_13194700_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,27.095,1,13406.0,0.852459016393443,0.918918918918919,88.7700534759358,88.77005347593582,81.41711229946523,0.48863636363636365,88.7700534759358,False
W01_13194702_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,42.81,1,8107.0,0.8,0.833333333333333,83.7901069518716,83.79010695187165,84.35828877005346,0.4318181818181818,83.7901069518716,False
W01_13194765_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.294,1,1367.0,0.448275862068966,0.258064516129032,79.9465240641711,79.94652406417111,74.73262032085563,0.5113636363636364,79.9465240641711,False
W01_13194767_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.652,1,388.0,0.827586206896552,0.857142857142857,83.7901069518716,83.79010695187165,80.74866310160428,0.5227272727272727,83.7901069518716,False
W01_13194769_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,50.939,1,14612.0,0.793103448275862,0.8,79.9465240641711,79.94652406417111,82.55347593582889,0.5113636363636364,79.9465240641711,False
W01_13194780_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,23.362,1,581.0,0.736842105263158,0.705882352941177,83.2219251336898,83.22192513368984,82.55347593582889,0.5340909090909091,83.2219251336898,False
W01_13194784_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,37.566,1,8718.0,0.724137931034483,0.685714285714286,82.8877005347593,82.88770053475935,79.94652406417111,0.5340909090909091,82.8877005347593,False
W01_13194786_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,7.776,1,89.0,0.714285714285714,0.666666666666667,70.4211229946524,70.4211229946524,82.78743315508021,0.5340909090909091,70.4211229946524,False
W01_13194788_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,20.606,1,48586.0,0.836363636363636,0.875,83.1216577540107,83.1216577540107,85.72860962566844,0.48863636363636365,83.1216577540107,False
W01_13194790_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,17.502,1,791.0,0.807017543859649,0.823529411764706,85.8288770053476,85.8288770053476,85.16042780748663,0.48863636363636365,85.8288770053476,False
W01_13194793_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,28.154,1,3274.0,0.777777777777778,0.774193548387097,86.3970588235294,86.39705882352942,85.72860962566844,0.4659090909090909,86.3970588235294,False
W01_13194795_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,30.825,1,1029.0,0.8,0.8125,82.8877005347593,82.88770053475935,85.72860962566844,0.4659090909090909,82.8877005347593,False
W01_13194797_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,59.653,1,63489.0,0.8,0.8125,80.8489304812834,80.84893048128342,84.024064171123,0.4659090909090909,80.8489304812834,False
W01_13194836_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,10.341,1,557.0,0.785714285714286,0.787878787878788,77.4398395721925,77.43983957219251,76.33689839572193,0.5227272727272727,77.4398395721925,False
W01_13194849_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,13.617,1,1451.0,0.5,0.205128205128205,65.7754010695187,65.77540106951872,68.51604278074866,0.4772727272727273,65.7754010695187,False
W01_13194863_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,5.94,1,223.0,0.385964912280702,0.409090909090909,62.9344919786096,62.93449197860963,74.39839572192514,0.4772727272727273,62.9344919786096,False
W01_13194875_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,34.51,1,10325.0,0.269230769230769,0.358974358974359,58.4224598930481,58.42245989304813,73.59625668449198,0.45454545454545453,58.4224598930481,False
W01_13194925_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.311,1,435.0,0.821428571428572,0.903225806451613,86.0628342245989,86.06283422459893,83.35561497326202,0.5113636363636364,86.0628342245989,False
W01_13194927_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.449,1,1692.0,0.0727272727272727,0.153846153846154,78.8101604278075,78.81016042780749,55.481283422459896,0.6136363636363636,78.8101604278075,False
W01_13194933_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,15.871,1,1145.0,0.892857142857143,0.96969696969697,83.4558823529412,83.45588235294117,85.39438502673798,0.5113636363636364,83.4558823529412,False
W01_13194937_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.228,1,4491.0,0.0,0.0,75.6350267379679,75.6350267379679,72.45989304812835,0.6136363636363636,75.6350267379679,False
W01_13194939_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,13.725,1,28439.0,0.0,0.0,63.3021390374332,63.30213903743315,75.6350267379679,0.6136363636363636,63.3021390374332,False
W01_13194973_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,35.595,1,1368.0,0.333333333333333,0.0,58.0882352941176,58.088235294117645,69.18449197860963,0.4318181818181818,58.0882352941176,False
W01_13194983_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,10.354,1,137.0,0.912280701754386,1.0,65.3409090909091,65.3409090909091,74.96657754010695,0.4090909090909091,65.3409090909091,False
W01_13194998_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,10.328,1,15970.0,0.866666666666667,0.96969696969697,89.572192513369,88.10160427807486,86.29679144385025,0.5454545454545454,89.572192513369,False
W01_13195059_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,15.207,1,1515.0,0.912280701754386,1.0,88.1016042780749,88.10160427807486,87.19919786096256,0.5454545454545454,88.1016042780749,False
W01_13195123_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,82.433,1,16142.0,0.950819672131148,1.0,76.3368983957219,76.33689839572193,87.86764705882354,0.4772727272727273,76.3368983957219,False
W01_13195127_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,38.282,1,17520.0,0.866666666666667,1.0,90.4745989304813,90.47459893048128,86.63101604278074,0.5681818181818182,90.4745989304813,True
W01_13195137_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.726,1,9910.0,0.896551724137931,1.0,85.2606951871658,85.26069518716578,84.92647058823529,0.5340909090909091,85.2606951871658,False
W01_13195388_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,28.7,1,6088.0,0.44,0.592592592592593,84.2580213903743,84.25802139037432,87.53342245989305,0.625,84.2580213903743,False
W01_13195417_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.132,1,164.0,0.0,0.0,73.596256684492,73.59625668449198,69.75267379679144,0.625,73.596256684492,False
W01_13195429_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.604,1,1504.0,0.0,0.0,69.418449197861,69.41844919786097,55.91577540106951,0.625,69.418449197861,False
W01_13195434_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.926,1,2361.0,0.0,0.0,64.7727272727273,64.77272727272728,50.033422459893046,0.625,64.7727272727273,False
W01_13195436_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.253,1,1863.0,0.0,0.0,62.8342245989305,62.83422459893049,53.87700534759358,0.625,62.8342245989305,False
W01_13195438_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,20.949,1,6216.0,0.0,0.0,67.9478609625668,67.94786096256685,58.7566844919786,0.6363636363636364,67.9478609625668,False
W01_13195441_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,19.63,1,8897.0,0.0,0.0,77.3395721925134,77.33957219251337,63.87032085561496,0.625,77.3395721925134,False
W01_13195457_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.872,1,3568.0,0.866666666666667,0.96969696969697,87.533422459893,87.53342245989305,83.68983957219251,0.5340909090909091,87.533422459893,False
W01_13195467_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,6.668,1,111.0,0.949152542372881,1.0,81.7513368983957,81.75133689839572,90.70855614973262,0.7159090909090909,81.7513368983957,False
W01_13195485_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,27.9,1,932.0,0.8,0.756756756756757,73.2620320855615,73.2620320855615,79.94652406417111,0.5340909090909091,73.2620320855615,False
W01_13195487_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.187,1,232.0,0.819672131147541,0.9375,86.3970588235294,86.39705882352942,85.16042780748663,0.5454545454545454,86.3970588235294,False
W01_13195491_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,25.926,1,1606.0,0.866666666666667,0.941176470588235,78.7098930481284,78.70989304812835,89.2379679144385,0.6022727272727273,78.7098930481284,False
W01_13195495_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,39.054,1,4555.0,0.862068965517241,0.857142857142857,84.5922459893048,84.59224598930481,84.49197860962568,0.5909090909090909,84.5922459893048,False
W01_13195502_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.907,1,29103.0,0.842105263157895,0.681818181818182,78.8101604278075,78.81016042780749,83.92379679144386,0.5909090909090909,78.8101604278075,False
W01_13195512_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,38.397,1,11382.0,0.870967741935484,0.941176470588235,77.9077540106952,77.33957219251337,77.80748663101605,0.6363636363636364,77.9077540106952,False
W01_13195516_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,51.403,1,12493.0,0.833333333333333,0.875,78.7098930481284,78.14171122994654,77.90775401069519,0.6136363636363636,78.7098930481284,False
W01_13195521_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,20.182,1,274.0,0.949152542372881,0.941176470588235,79.9465240641711,79.94652406417111,86.63101604278074,0.6477272727272727,79.9465240641711,False
W01_13195529_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,29.879,1,490.0,0.857142857142857,0.909090909090909,81.1831550802139,81.18315508021391,83.68983957219251,0.5454545454545454,81.1831550802139,False
W01_13195531_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,41.235,1,7844.0,0.533333333333333,0.744186046511628,87.8676470588235,87.86764705882354,83.45588235294117,0.5681818181818182,87.8676470588235,False
W01_13195534_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,31.436,1,1062.0,0.5,0.685714285714286,80.3810160427807,80.38101604278074,72.79411764705883,0.42045454545454547,80.3810160427807,False
W01_13195538_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.373,1,912.0,0.792452830188679,0.774193548387097,74.3983957219251,74.39839572192514,76.90508021390374,0.48863636363636365,74.3983957219251,False
W01_13195544_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,20.08,1,1206.0,0.0,0.0,81.6510695187166,81.65106951871658,59.55882352941177,0.625,81.6510695187166,False
W01_13195550_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,18.252,1,1012.0,0.0,0.0,75.3008021390374,75.30080213903744,60.12700534759358,0.6136363636363636,75.3008021390374,False
W01_13195552_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,15.018,1,11451.0,0.0,0.0,81.0828877005348,80.51470588235294,57.854278074866315,0.6136363636363636,81.0828877005348,False
W01_13195555_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.722,1,499.0,0.0,0.0,74.3983957219251,74.39839572192514,62.967914438502675,0.6136363636363636,74.3983957219251,False
W01_13195557_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,38.001,1,800.0,0.192307692307692,0.256410256410256,50.1671122994652,50.16711229946524,61.5975935828877,0.4772727272727273,50.1671122994652,False
W01_13195559_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.537,1,397.0,0.0,0.0,70.6550802139037,70.65508021390374,60.02673796791444,0.6363636363636364,70.6550802139037,False
W01_13195563_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,5.636,1,87.0,0.0,0.0,76.4371657754011,76.43716577540107,61.163101604278076,0.6363636363636364,76.4371657754011,False
W01_13195567_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,19.011,1,2025.0,0.0,0.0,76.7713903743316,76.77139037433156,57.520053475935825,0.6363636363636364,76.7713903743316,False
W01_13195571_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.393,1,11871.0,0.0357142857142857,0.0571428571428571,81.6510695187166,81.65106951871658,73.59625668449198,0.625,81.6510695187166,False
W01_13195578_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,13.171,1,7805.0,0.784313725490196,0.785714285714286,75.3008021390374,75.30080213903744,72.92780748663102,0.5113636363636364,75.3008021390374,False
W01_13195580_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,6.116,1,310.0,0.779661016949153,0.848484848484849,81.1831550802139,81.18315508021391,76.43716577540107,0.5,81.1831550802139,False
W01_13195588_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.004,1,7055.0,0.0727272727272727,0.111111111111111,75.5347593582888,75.53475935828877,74.49866310160428,0.5909090909090909,75.5347593582888,False
W01_13195595_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.36,1,1252.0,0.0,0.0,80.6149732620321,80.6149732620321,74.83288770053477,0.6136363636363636,80.6149732620321,False
W01_13195599_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.102,1,173.0,0.928571428571429,0.96969696969697,92.1791443850267,92.17914438502673,91.37700534759358,0.48863636363636365,92.1791443850267,True
W01_13195613_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.825,1,443.0,0.0,0.0,80.8489304812834,80.84893048128342,56.48395721925134,0.6022727272727273,80.8489304812834,False
W01_13195675_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,14.85,1,4492.0,0.745098039215686,0.740740740740741,71.7914438502674,71.79144385026738,77.00534759358288,0.5,71.7914438502674,False
W01_13195681_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,7.479,1,480.0,0.851851851851852,0.903225806451613,84.692513368984,84.69251336898395,80.18048128342247,0.5,84.692513368984,False
W01_13195687_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,28.689,1,25320.0,0.807692307692308,0.827586206896552,84.5922459893048,84.59224598930481,81.08288770053477,0.5,84.5922459893048,False
W01_13195695_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,19.863,1,51113.0,0.872727272727273,0.9375,87.533422459893,87.53342245989305,78.37566844919786,0.5,87.533422459893,False
W01_13195706_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,30.066,1,39818.0,0.807017543859649,0.875,79.3783422459893,79.3783422459893,73.72994652406418,0.4772727272727273,79.3783422459893,False
W01_13195710_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,12.964,1,836.0,0.779661016949153,0.823529411764706,79.0441176470588,79.04411764705883,82.55347593582889,0.4772727272727273,79.0441176470588,False
W01_13195714_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,29.628,1,10357.0,0.793103448275862,0.848484848484849,88.1016042780749,88.10160427807486,84.25802139037432,0.48863636363636365,88.1016042780749,False
W01_13195716_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,67.216,1,32766.0,0.315789473684211,0.0,70.6550802139037,69.18449197860963,70.08689839572193,0.5227272727272727,70.6550802139037,False
W01_13195731_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,48.039,1,7135.0,0.912280701754386,0.681818181818182,90.7085561497326,90.70855614973262,84.59224598930481,0.38636363636363635,90.7085561497326,True
W01_13195733_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,23.406,1,1760.0,0.819672131147541,0.882352941176471,84.024064171123,84.024064171123,77.90775401069519,0.5227272727272727,84.024064171123,False
W01_13195737_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,11.582,1,754.0,0.857142857142857,0.909090909090909,81.7513368983957,81.75133689839572,80.74866310160428,0.48863636363636365,81.7513368983957,False
W01_13195741_6pad6_libraryready_6pad6_libraryready,1,W01,Eterna,16.171,1,1629.0,0.8,0.857142857142857,83.7901069518716,83.79010695187165,86.63101604278074,0.48863636363636365,83.7901069518716,False
