chembl_id,pref_name,max_phase,molecule_type,first_approval,withdrawn_flag,smiles,std_smiles,scaffold,mw
CHEMBL1200747,AMMONIUM LACTATE,4.0,Small molecule,1985.0,False,CC(O)C(=O)O.N,CC(O)C(=O)O,CC(O)C(=O)O,90.07799999999999
CHEMBL267894,AMOBARBITAL,4.0,Small molecule,,True,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,O=C1CC(=O)NC(=O)N1,226.27599999999998
CHEMBL2105941,AMOBARBITAL SODIUM,4.0,Small molecule,,True,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,O=C1CC(=O)NC=N1,226.27599999999998
CHEMBL682,AMODIAQUINE,4.0,Small molecule,1982.0,False,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,c1ccc(Nc2ccnc3ccccc23)cc1,355.8690000000001
CHEMBL2104537,AMOPROXAN,4.0,Small molecule,,True,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,O=C(OCCN1CCOCC1)c1ccccc1,425.5220000000003
CHEMBL489411,AMOROLFINE,4.0,Small molecule,,False,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1,c1ccc(CCCN2CCOCC2)cc1,317.517
CHEMBL1113,AMOXAPINE,4.0,Small molecule,1980.0,False,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,313.788
CHEMBL1082,AMOXICILLIN,4.0,Small molecule,1974.0,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,365.4110000000001
CHEMBL405,AMPHETAMINE,4.0,Small molecule,1955.0,False,CC(N)Cc1ccccc1,CC(N)Cc1ccccc1,c1ccccc1,135.20999999999998
CHEMBL174,AMPICILLIN,4.0,Small molecule,1965.0,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,349.4120000000001
CHEMBL116,AMPRENAVIR,4.0,Small molecule,1999.0,False,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CCOC1,505.63700000000034
CHEMBL43,AMSACRINE,4.0,Small molecule,1987.0,False,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,393.46800000000013
CHEMBL2104489,ANAGESTONE ACETATE,4.0,Small molecule,,True,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CCCCC4(C)C3CCC21C,C1=C2CCC3C4CCCC4CCC3C2CCC1,372.5490000000002
CHEMBL1929396,ANAGLIPTIN,4.0,Small molecule,,False,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N)cn2n1,O=C(NCCNCC(=O)N1CCCC1)c1cnc2ccnn2c1,383.45600000000013
CHEMBL760,ANAGRELIDE,4.0,Small molecule,1997.0,False,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,O=C1CN2Cc3ccccc3N=C2N1,256.092
CHEMBL1399,ANASTROZOLE,4.0,Small molecule,1995.0,False,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,c1ccc(Cn2cncn2)cc1,293.374
CHEMBL1201347,ANILERIDINE,4.0,Small molecule,1982.0,False,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,352.47800000000007
CHEMBL712,ANISINDIONE,4.0,Small molecule,1957.0,False,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,O=C1c2ccccc2C(=O)C1c1ccccc1,252.269
CHEMBL1186610,ANISOTROPINE,4.0,Small molecule,1962.0,False,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,C1CC2CCC(C1)[NH2+]2,282.448
CHEMBL1305,ANTAZOLINE,4.0,Small molecule,1994.0,False,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36
CHEMBL345524,ANTRAFENINE,4.0,Small molecule,,True,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,O=C(OCCN1CCN(c2ccccc2)CC1)c1ccccc1Nc1ccnc2ccccc12,588.5520000000004
CHEMBL3183409,APALUTAMIDE,4.0,Small molecule,2018.0,False,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,O=C1N(c2cccnc2)C(=S)N(c2ccccc2)C12CCC2,477.4430000000002
CHEMBL231779,APIXABAN,4.0,Small molecule,2011.0,False,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,O=C1CCCCN1c1ccc(N2CCc3cnn(-c4ccccc4)c3C2=O)cc1,459.5060000000003
CHEMBL53,APOMORPHINE,4.0,Small molecule,2001.0,False,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,c1ccc2c(c1)CC1NCCc3cccc-2c31,267.328
CHEMBL647,APRACLONIDINE,4.0,Small molecule,1987.0,False,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,c1ccc(N=C2NCCN2)cc1,245.113
CHEMBL514800,APREMILAST,4.0,Small molecule,2014.0,False,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,O=C1c2ccccc2C(=O)N1Cc1ccccc1,460.5080000000002
CHEMBL1471,APREPITANT,4.0,Small molecule,2003.0,False,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=c1[nH]nc(CN2CCOC(OCc3ccccc3)C2c2ccccc2)[nH]1,534.4320000000001
CHEMBL7863,APROBARBITAL,4.0,Small molecule,,True,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,O=C1CC(=O)NC(=O)N1,210.23299999999998
CHEMBL2165326,APROCITENTAN,4.0,Small molecule,2024.0,False,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,c1ccc(-c2cncnc2OCCOc2ncccn2)cc1,546.201
CHEMBL1201251,ARBUTAMINE,4.0,Small molecule,1997.0,False,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,c1ccc(CCCCNCCc2ccccc2)cc1,317.38500000000005
CHEMBL1363,ARFORMOTEROL,4.0,Small molecule,2006.0,False,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,c1ccc(CCNCCc2ccccc2)cc1,344.41100000000006
CHEMBL1166,ARGATROBAN,4.0,Small molecule,2000.0,False,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,508.6450000000003
CHEMBL1200381,ARGININE HYDROCHLORIDE,4.0,Small molecule,1982.0,False,Cl.N=C(N)NCCC[C@H](N)C(=O)O,N=C(N)NCCCC(N)C(=O)O,N=C(N)NCCCC(N)C(=O)O,174.204
CHEMBL2107726,ARIMOCLOMOL,4.0,Small molecule,2024.0,False,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,[O-][n+]1cccc(C(Cl)=NOCC(O)CN2CCCCC2)c1,C(=NOCCCN1CCCCC1)c1ccc[nH+]c1,313.78500000000014
CHEMBL1112,ARIPIPRAZOLE,4.0,Small molecule,2002.0,False,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,448.39400000000006
CHEMBL1201192,ARMODAFINIL,4.0,Small molecule,2007.0,False,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,273.357
CHEMBL5483015,ARSENIC TRIOXIDE,4.0,Small molecule,2000.0,False,O=[As][As+](=O)[O-],O=[As][As+](=O)[O-],O=[As][As+](=O)[O-],197.84099999999998
CHEMBL566534,ARTEMETHER,4.0,Small molecule,2009.0,False,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,C1CC2CCOC3OC4CCC(C1)C23OO4,298.379
CHEMBL307261,ARTENIMOL,4.0,Small molecule,,False,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,C1CC2CCOC3OC4CCC(C1)C23OO4,284.352
CHEMBL361497,ARTESUNATE,4.0,Small molecule,2020.0,False,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,C1CC2CCOC3OC4CCC(C1)C23OO4,384.4250000000002
CHEMBL1093,ARTICAINE,4.0,Small molecule,2000.0,False,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,c1ccsc1,284.38100000000003
CHEMBL4208229,ASCIMINIB,4.0,Small molecule,2021.0,False,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cc[nH]n2)c1,449.8450000000002
CHEMBL196,ASCORBIC ACID,4.0,Small molecule,1985.0,False,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O=C1OC(C(O)CO)C(O)=C1O,O=C1C=CCO1,176.124
CHEMBL3187365,ASENAPINE,4.0,Small molecule,2009.0,False,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,c1ccc2c(c1)Oc1ccccc1C1CNCC21,285.77400000000006
CHEMBL25,ASPIRIN,4.0,Small molecule,1950.0,False,CC(=O)Oc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,c1ccccc1,180.15899999999996
CHEMBL296419,ASTEMIZOLE,4.0,Small molecule,1988.0,True,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,458.58100000000024
CHEMBL256997,ATALUREN,4.0,Small molecule,2014.0,False,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,c1ccc(-c2noc(-c3ccccc3)n2)cc1,284.246
CHEMBL24,ATENOLOL,4.0,Small molecule,1981.0,False,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,c1ccccc1,266.34099999999995
CHEMBL3991065,ATOGEPANT,4.0,Small molecule,2021.0,False,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,CC1C(c2c(F)ccc(F)c2F)CC(NC(=O)c2cnc3c(c2)CC2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,O=C(NC1CC(c2ccccc2)CNC1=O)c1cnc2c(c1)CC1(C2)C(=O)Nc2ncccc21,603.5230000000003
CHEMBL641,ATOMOXETINE,4.0,Small molecule,2002.0,False,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CNCCC(Oc1ccccc1C)c1ccccc1,c1ccc(COc2ccccc2)cc1,255.361
CHEMBL1487,ATORVASTATIN,4.0,Small molecule,1996.0,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,558.6500000000003
CHEMBL1450,ATOVAQUONE,4.0,Small molecule,1992.0,False,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,O=C1C=C(C2CCC(c3ccccc3)CC2)C(=O)c2ccccc21,366.84400000000016
CHEMBL517712,ATROPINE,4.0,Small molecule,1960.0,False,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,289.37500000000006
CHEMBL3989871,AVACOPAN,4.0,Small molecule,2021.0,False,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,Cc1ccc(NC(=O)C2CCCN(C(=O)c3c(C)cccc3F)C2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccccc2)C1c1ccc(NC2CCCC2)cc1,581.6540000000003
CHEMBL1963681,AVANAFIL,4.0,Small molecule,2011.0,False,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,O=C(NCc1ncccn1)c1cnc(N2CCCC2)nc1NCc1ccccc1,483.96000000000015
CHEMBL4204794,AVAPRITINIB,4.0,Small molecule,2020.0,False,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,c1ccc(Cc2cnc(N3CCN(c4ncnn5cc(-c6cn[nH]c6)cc45)CC3)nc2)cc1,498.57000000000016
CHEMBL2103883,AVATROMBOPAG,4.0,Small molecule,2018.0,False,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,O=C(Nc1nc(-c2cccs2)c(N2CCN(C3CCCCC3)CC2)s1)c1ccc(N2CCCCC2)nc1,649.6700000000003
CHEMBL1689063,AVIBACTAM,4.0,Small molecule,2015.0,False,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,O=C1NC2CCCN1C2,265.247
CHEMBL1200522,AVOBENZONE,4.0,Small molecule,1992.0,False,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,O=C(CC(=O)c1ccccc1)c1ccccc1,310.393
CHEMBL1289926,AXITINIB,4.0,Small molecule,2012.0,False,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,386.48
CHEMBL1489,AZACITIDINE,4.0,Small molecule,2004.0,False,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,O=c1ncncn1C1CCCO1,244.207
CHEMBL515914,AZARIBINE,4.0,Small molecule,,True,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,O=c1cnn(C2CCCO2)c(=O)[nH]1,371.3020000000002
CHEMBL946,AZATADINE,4.0,Small molecule,1977.0,False,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,290.4100000000001
CHEMBL1542,AZATHIOPRINE,4.0,Small molecule,1968.0,False,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,c1nc(Sc2cnc[nH]2)c2nc[nH]c2n1,277.269
CHEMBL1200400,AZATHIOPRINE SODIUM,4.0,Small molecule,1974.0,False,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,277.269
CHEMBL1238,AZELAIC ACID,4.0,Small molecule,1995.0,False,O=C(O)CCCCCCCC(=O)O,O=C(O)CCCCCCCC(=O)O,O=C(O)CCCCCCCC(=O)O,188.22299999999998
CHEMBL639,AZELASTINE,4.0,Small molecule,1996.0,False,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,O=c1c2ccccc2c(Cc2ccccc2)nn1C1CCCNCC1,381.9070000000002
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,4.0,Small molecule,2011.0,False,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,O=C(OCc1coc(=O)o1)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4noc(=O)[nH]4)cc3)c12,568.5420000000003
CHEMBL1537,AZLOCILLIN,4.0,Small molecule,1982.0,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,O=C(NC1C(=O)N2CCSC12)C(NC(=O)N1CCNC1=O)c1ccccc1,461.50000000000017
CHEMBL158,AZTREONAM,4.0,Small molecule,1986.0,False,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,N=C(C(=O)NC1CNC1=O)c1cscn1,435.44000000000017
CHEMBL1583,BACAMPICILLIN,4.0,Small molecule,1980.0,False,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,465.5280000000002
CHEMBL701,BACLOFEN,4.0,Small molecule,1977.0,False,NCC(CC(=O)O)c1ccc(Cl)cc1,NCC(CC(=O)O)c1ccc(Cl)cc1,c1ccccc1,213.664
CHEMBL4297503,BALOXAVIR MARBOXIL,4.0,Small molecule,2018.0,False,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,COC(=O)OCOc1c2n(ccc1=O)N(C1c3ccccc3SCc3c1ccc(F)c3F)C1COCCN1C2=O,O=C1c2cc(=O)ccn2N(C2c3ccccc3CSc3ccccc32)C2COCCN12,571.5580000000001
CHEMBL1201346,BALSALAZIDE,4.0,Small molecule,2000.0,False,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,c1ccc(N=Nc2ccccc2)cc1,357.3220000000001
CHEMBL3833301,BARBEXACLONE,4.0,Small molecule,,False,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CNC(C)CC1CCCCC1,CNC(C)CC1CCCCC1,C1CCCCC1,155.28499999999997
CHEMBL444,BARBITAL,4.0,Small molecule,,False,CCC1(CC)C(=O)NC(=O)NC1=O,CCC1(CC)C(=O)NC(=O)NC1=O,O=C1CC(=O)NC(=O)N1,184.195
CHEMBL2105759,BARICITINIB,4.0,Small molecule,2017.0,False,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,371.4260000000001
CHEMBL2105897,BARIUM SULFATE,4.0,Small molecule,2016.0,False,O=S(=O)([O-])[O-].[Ba+2],O=S(=O)(O)O,O=S(=O)(O)O,98.07899999999998
CHEMBL46740,BAZEDOXIFENE,4.0,Small molecule,2009.0,False,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,470.6130000000003
CHEMBL152684,BECLOBRATE,4.0,Small molecule,,True,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,c1ccc(Cc2ccccc2)cc1,346.85400000000004
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,4.0,Small molecule,1976.0,False,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,521.0500000000003
CHEMBL376488,BEDAQUILINE,4.0,Small molecule,2012.0,False,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,c1ccc(C(Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1,555.5160000000003
CHEMBL408513,BELINOSTAT,4.0,Small molecule,2014.0,False,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,O=S(=O)(Nc1ccccc1)c1ccccc1,318.354
CHEMBL2005186,BELUMOSUDIL,4.0,Small molecule,2021.0,False,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,c1ccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)cc1,452.51800000000014
