chembl_id,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL1092581,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1092665,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1093,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1093059,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1093423,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1093458,borderline,borderline,borderline,high,high,borderline,out_of_domain,high,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain
CHEMBL109378,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL1094,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL1094636,borderline,out_of_domain,out_of_domain,borderline,high,borderline,out_of_domain,borderline,borderline,high,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline
CHEMBL1094785,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL109480,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1094966,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1095,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL1095032,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1095097,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL1095282,high,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL1095283,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL1095284,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain
CHEMBL1095607,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1095699,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL1095777,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL1095930,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL1096,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1096146,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1096380,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline
CHEMBL109648,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1096562,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1096643,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1096842,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL1096882,out_of_domain,borderline,high,out_of_domain,borderline,high,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,high
CHEMBL1096927,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain
CHEMBL1096979,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1097,high,borderline,out_of_domain,high,high,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,high
CHEMBL1097205,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL1097235,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1097615,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain
CHEMBL1097620,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1097904,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1097999,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL1098,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL109831,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1098319,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1099,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL11,borderline,borderline,out_of_domain,high,high,out_of_domain,out_of_domain,high,borderline,high,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline
CHEMBL110,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL1100,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL110057,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL110094,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1101,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1102,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1103,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL110317,borderline,high,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,high
CHEMBL1104,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL110458,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL1106,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL110691,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL1107,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL110739,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,borderline,out_of_domain
CHEMBL1108,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,high,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline
CHEMBL1109,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL111,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain
CHEMBL1110,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL1111,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL1112,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,high,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL111232,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL111272,borderline,borderline,out_of_domain,high,borderline,borderline,high,high,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL1113,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain
CHEMBL1114,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,high,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL1115,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL111659,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
