chembl_id,pref_name,max_phase,pains_alert,n_targets_high_ad,best_target,best_pred_pAffinity,second_best_pred,selectivity_gap_log,n_targets_top_decile,frequent_hitter,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL1078178,MOMELOTINIB,4.0,anil_di_alk_A(478),6,NAMPT,7.432,6.99,0.442,3,False,5.341,6.476,6.199,6.99,6.074,5.787,5.316,5.57,7.432,6.777,6.389,6.217,5.684,4.703,4.817,4.967
CHEMBL4297524,RADOTINIB,3.0,,8,NAMPT,7.419,7.026,0.393,5,True,5.604,5.287,6.391,5.853,5.824,5.698,6.092,7.026,7.419,5.828,8.147,5.373,5.783,5.904,5.223,5.046
CHEMBL467399,BIIB021,2.0,,3,HSP90AA1,7.41,6.262,1.148,2,False,5.379,6.195,6.235,4.512,6.262,7.41,4.711,5.407,5.809,6.725,6.38,5.579,6.465,5.208,4.902,5.055
CHEMBL245621,HALOPEMIDE,2.0,,1,PARP1,7.407,,,4,True,6.023,7.22,6.24,5.814,5.797,5.785,6.826,5.969,6.868,7.407,6.173,5.835,5.359,5.232,5.759,5.115
CHEMBL53463,DOXORUBICIN,4.0,quinone_A(370),2,HDAC1,7.405,6.74,0.665,6,True,6.135,6.548,6.22,7.405,6.74,6.592,6.208,5.934,6.463,6.734,7.196,6.184,6.219,4.851,6.121,5.076
CHEMBL5095094,CULMERCICLIB,2.0,,1,CTSK,7.403,,,7,True,6.291,7.403,6.101,6.748,6.071,6.382,6.344,6.032,6.364,7.157,5.603,6.769,6.079,4.694,6.452,5.02
CHEMBL4648616,MEZIGDOMIDE,3.0,,3,PARP1,7.393,6.148,1.245,9,True,5.591,7.536,6.411,6.148,6.926,6.296,6.421,6.038,7.001,7.393,7.855,6.67,6.705,5.159,5.208,5.171
CHEMBL5095243,INCB-059872,1.0,,1,KDM1A,7.389,,,2,False,5.235,6.24,5.872,6.407,6.215,6.456,6.213,7.389,6.563,6.469,5.932,5.695,5.237,4.87,5.105,5.004
CHEMBL218394,BOCEPREVIR,4.0,,1,CTSK,7.388,,,3,False,5.579,7.388,6.216,6.087,6.155,6.591,5.994,5.113,6.917,5.585,6.922,5.714,6.031,5.168,4.925,5.34
CHEMBL348475,TARIQUIDAR,3.0,,1,NAMPT,7.382,,,4,True,5.856,6.193,5.993,6.132,6.815,5.974,6.385,5.7,7.382,6.146,6.637,6.028,5.595,5.638,5.419,4.837
CHEMBL356388,ETAZOLATE,2.0,,2,PDE4B,7.368,6.339,1.029,1,False,4.768,5.712,5.887,5.604,5.931,5.548,5.388,5.64,5.717,5.593,7.368,6.339,5.66,4.788,5.003,4.896
CHEMBL1108,DROPERIDOL,4.0,,1,PARP1,7.362,,,2,False,5.584,5.537,6.229,5.648,6.069,5.987,5.912,6.03,6.229,7.362,4.731,6.397,5.585,4.997,4.763,4.822
CHEMBL4076837,SENEXIN B,1.0,,1,PDE5A,7.36,,,5,True,5.577,6.114,5.865,6.367,5.706,5.955,5.696,6.26,6.514,7.614,5.815,7.36,6.716,4.971,4.58,4.894
CHEMBL1197,HEXYLCAINE,4.0,,1,CTSK,7.358,,,1,False,4.84,7.358,5.823,4.849,6.017,5.856,4.969,5.865,5.868,5.31,6.295,5.561,5.022,4.975,4.278,4.912
CHEMBL2107736,BEMINAFIL,2.0,,1,PDE5A,7.345,,,3,False,6.334,6.634,5.902,6.24,6.197,5.843,5.725,5.695,6.862,6.016,7.173,7.345,6.206,5.17,5.019,4.842
CHEMBL4297582,TEFINOSTAT,2.0,,4,HDAC6,7.345,7.078,0.267,3,False,6.035,6.38,5.939,7.078,7.345,6.124,6.657,5.394,6.79,6.529,6.559,6.261,5.608,5.378,5.133,4.949
CHEMBL349811,TULOPAFANT,2.0,,1,NAMPT,7.344,,,2,False,5.213,5.555,6.165,5.896,6.174,5.921,6.054,6.039,7.344,6.251,6.038,6.169,6.205,5.387,4.946,4.824
CHEMBL4297292,JNJ-17166864,2.0,,2,IDO1,7.336,5.627,1.709,1,False,5.571,6.195,6.07,5.627,6.066,5.94,7.336,5.683,6.701,6.1,6.365,5.435,4.688,4.733,4.365,4.913
CHEMBL4594412,INCB-057643,1.0,,1,BRD4,7.336,,,4,True,7.336,5.773,6.517,6.495,6.481,6.055,5.587,5.493,6.532,6.744,6.825,5.699,5.999,5.062,5.135,5.045
CHEMBL472,GLYBURIDE,4.0,,4,NAMPT,7.328,6.313,1.015,3,False,5.93,7.539,5.894,5.826,6.313,5.776,6.46,5.402,7.328,6.514,6.844,5.976,5.932,4.799,5.203,5.132
CHEMBL3617964,ALVELESTAT,2.0,,1,NAMPT,7.327,,,7,True,6.186,5.369,6.422,6.294,6.393,5.539,5.561,5.522,7.327,6.731,7.541,5.813,6.001,5.62,3.968,5.026
CHEMBL2110908,DOFAMIUM,2.0,,4,NAMPT,7.324,5.825,1.499,3,False,4.919,5.878,5.986,5.696,5.825,5.796,6.469,5.047,7.324,4.829,5.194,5.5,5.399,5.517,4.921,4.77
CHEMBL3581647,BIRABRESIB,2.0,,5,BRD4,7.322,6.755,0.567,5,True,7.322,5.903,6.425,6.551,6.029,6.163,5.91,5.881,6.755,6.257,7.085,6.045,6.029,5.251,5.732,4.821
CHEMBL1851943,PRACINOSTAT,3.0,,2,HDAC1,7.321,6.829,0.492,3,False,6.481,6.101,5.953,7.321,6.829,5.717,5.118,5.899,6.873,6.418,5.927,5.452,5.573,5.019,5.215,4.844
CHEMBL2106578,BULAQUINE,2.0,,2,HDAC6,7.321,5.244,2.077,3,False,5.796,5.747,6.124,6.434,7.321,5.967,5.244,4.958,7.437,6.168,6.735,5.113,5.8,4.937,4.12,5.061
CHEMBL2005186,BELUMOSUDIL,4.0,,3,PDE5A,7.319,7.131,0.188,6,True,6.0,6.069,6.068,6.448,6.661,6.126,5.628,5.628,6.732,6.879,7.131,7.319,5.49,5.312,5.744,4.849
CHEMBL2107287,FLUMERIDONE,2.0,,1,PARP1,7.313,,,5,True,6.372,6.731,6.628,5.728,5.739,5.735,6.721,5.687,6.909,7.313,6.014,7.094,6.015,5.435,5.384,4.942
CHEMBL3527000,E-7016,2.0,,1,PARP1,7.307,,,2,False,5.492,5.74,6.379,6.031,6.095,5.626,5.75,5.783,5.845,7.307,5.815,6.033,5.851,4.787,5.351,5.174
CHEMBL5095173,CAMSIRUBICIN,2.0,quinone_A(370),2,HDAC6,7.3,7.094,0.206,9,True,5.872,5.945,6.197,7.094,7.3,6.565,6.391,6.112,6.443,6.647,7.162,6.583,6.441,4.897,5.896,5.092
CHEMBL3545011,GS-9667,1.0,,1,PRMT5,7.3,,,6,True,5.988,6.632,5.728,6.437,5.914,5.746,6.458,6.083,5.922,5.89,7.211,5.951,7.3,5.069,5.168,5.204
CHEMBL1200368,BENTIROMIDE,4.0,,6,HDAC1,7.299,6.147,1.152,1,False,5.395,6.147,5.941,7.299,5.962,5.536,5.644,5.54,6.341,5.235,5.922,5.5,5.564,4.952,5.098,4.951
CHEMBL178,DAUNORUBICIN,4.0,quinone_A(370),2,HDAC6,7.297,6.996,0.301,8,True,6.019,6.366,6.242,6.996,7.297,6.565,6.376,5.946,6.496,6.798,7.335,6.316,6.555,4.639,6.223,5.066
CHEMBL6068547,XO-176,1.0,,1,NAMPT,7.291,,,3,False,5.547,5.628,6.099,6.801,6.152,5.476,5.451,5.36,7.291,6.083,5.755,6.556,6.198,5.101,5.055,4.839
CHEMBL255863,NILOTINIB,4.0,,8,NAMPT,7.289,7.117,0.172,5,True,5.689,5.832,6.405,5.299,5.504,5.57,5.826,7.117,7.289,5.919,8.11,5.452,5.722,5.939,5.217,4.985
CHEMBL1922094,APITOLISIB,2.0,,4,PARP1,7.287,6.619,0.668,9,True,6.436,7.869,6.236,6.619,6.193,6.528,6.23,5.732,7.102,7.287,7.412,6.445,6.821,4.843,5.283,5.581
CHEMBL3707219,REMETINOSTAT,2.0,,3,HDAC6,7.279,6.306,0.973,2,False,5.57,5.379,5.776,6.306,7.279,5.522,5.437,5.312,6.277,5.417,6.55,5.26,5.758,4.869,4.733,4.9
CHEMBL383824,ALVESPIMYCIN,2.0,quinone_A(370),1,HSP90AA1,7.277,,,7,True,6.219,6.842,6.134,6.42,5.951,7.277,6.613,5.454,6.841,5.772,7.192,6.152,6.224,5.121,5.336,5.317
CHEMBL4297299,KX2-361,1.0,,3,PARP1,7.272,5.821,1.451,2,False,5.904,5.929,6.101,5.821,6.48,6.205,5.814,5.251,6.898,7.272,5.952,6.266,5.642,5.342,4.61,4.766
CHEMBL297302,BENPERIDOL,4.0,,1,PARP1,7.271,,,1,False,5.956,6.404,6.116,5.618,5.906,6.143,6.227,5.478,6.331,7.271,5.334,6.063,5.522,5.037,5.338,4.902
CHEMBL458336,MEDORUBICIN,2.0,quinone_A(370),2,HDAC1,7.271,6.501,0.77,6,True,6.202,6.245,6.143,7.271,6.501,6.459,6.188,6.059,6.507,6.51,7.036,6.106,6.29,5.06,5.796,5.081
CHEMBL200102,PU-H71,2.0,,1,HSP90AA1,7.268,,,7,True,6.195,6.929,5.94,7.16,6.229,7.268,6.544,5.528,6.914,6.809,6.832,5.32,6.963,4.663,5.295,5.155
CHEMBL5095185,JAB-3068,1.0,,1,PTPN11,7.268,,,8,True,5.898,6.953,6.162,6.76,6.253,6.483,6.736,5.394,6.529,6.824,6.967,5.734,7.474,4.415,7.268,5.335
CHEMBL2110939,GLICETANILE,2.0,,1,NAMPT,7.264,,,3,False,5.776,6.263,5.997,5.61,6.212,5.965,6.45,4.902,7.264,5.744,7.103,6.363,5.938,4.914,5.422,4.801
CHEMBL1164729,FEBUXOSTAT,4.0,,2,HDAC6,7.262,5.831,1.431,1,False,5.48,6.135,6.13,5.831,7.262,5.872,5.24,5.887,6.52,5.366,6.46,5.958,5.748,5.123,5.181,4.792
CHEMBL4297527,REVAMILAST,2.0,,1,PDE4B,7.248,,,3,False,5.822,5.504,6.234,5.332,5.222,6.176,6.437,6.2,7.082,6.17,7.248,5.658,6.008,4.38,4.737,4.752
CHEMBL431367,ROXINDOLE,2.0,,1,PARP1,7.246,,,1,False,5.527,6.198,5.936,5.27,5.977,5.892,5.044,5.577,6.9,7.246,5.756,6.148,5.892,4.936,5.052,4.933
CHEMBL3661115,TAS-116,2.0,,1,HSP90AA1,7.243,,,10,True,6.246,5.75,6.31,6.816,6.547,7.243,6.494,5.479,7.14,6.775,6.797,6.868,6.298,5.603,4.673,5.062
CHEMBL4297181,SAMOTOLISIB,2.0,,1,HDAC6,7.239,,,3,False,6.327,6.774,6.294,6.503,7.239,5.972,5.817,5.587,6.479,6.109,5.851,6.094,5.368,5.122,4.801,4.849
CHEMBL1922235,DAREXABAN,3.0,,2,NAMPT,7.239,6.862,0.377,3,False,5.766,7.015,5.965,6.862,5.645,6.19,5.659,5.609,7.239,6.189,6.259,5.975,5.763,5.332,5.534,4.824
CHEMBL83894,FANANSERIN,2.0,,1,PARP1,7.225,,,3,False,5.469,6.455,6.058,5.493,6.477,5.908,6.332,5.641,6.821,7.225,5.348,6.434,5.702,5.34,4.856,4.904
CHEMBL3653256,SIREMADLIN,2.0,,1,BRD4,7.199,,,6,True,7.199,5.91,6.489,6.233,6.705,5.749,5.629,5.502,6.422,6.175,7.314,6.782,6.606,5.427,5.464,5.103
CHEMBL88153,CDC-801,2.0,,2,PDE4B,7.192,6.131,1.061,3,False,6.297,6.731,6.178,5.703,6.128,6.527,5.891,5.852,6.968,6.714,7.192,6.131,5.945,5.078,5.379,4.996
CHEMBL4091762,CABAMIQUINE,2.0,,7,PARP1,7.192,6.916,0.276,5,True,5.595,7.201,6.024,6.308,6.475,5.937,6.223,5.805,6.511,7.192,5.507,6.916,5.912,5.4,5.158,4.962
CHEMBL2105717,CABOZANTINIB,4.0,,3,IDO1,7.189,6.503,0.686,5,True,6.186,5.975,5.941,6.171,6.503,7.052,7.189,5.796,6.719,5.739,7.123,5.785,5.374,5.158,5.526,4.713
CHEMBL1908397,KW-2449,1.0,,2,PARP1,7.175,5.686,1.489,1,False,5.517,6.083,5.985,5.35,5.686,5.668,4.877,5.503,5.641,7.175,5.882,5.148,5.586,4.566,4.794,4.877
CHEMBL2107202,LAPRAFYLLINE,2.0,,1,PDE5A,7.156,,,6,True,5.842,6.905,6.373,6.241,6.49,5.307,5.763,5.629,6.54,6.559,5.677,7.156,5.988,5.608,5.461,5.253
CHEMBL4303525,OMAVELOXOLONE,4.0,,1,HSP90AA1,7.154,,,5,True,5.586,6.858,6.429,5.08,4.824,7.154,6.119,5.872,7.204,5.893,7.382,5.652,5.967,5.213,4.784,5.077
CHEMBL1762621,BARDOXOLONE METHYL,3.0,,1,HSP90AA1,7.15,,,5,True,5.479,7.03,6.357,5.314,5.238,7.15,6.208,5.661,7.194,5.817,7.392,6.153,5.658,5.05,4.906,4.977
CHEMBL1076256,BEFURALINE,2.0,,5,PARP1,7.143,5.76,1.383,1,False,5.277,6.225,5.854,5.371,5.76,5.548,4.609,5.283,6.081,7.143,5.541,5.265,5.599,4.696,4.633,4.89
CHEMBL3707245,OMIDENEPAG,2.0,,1,NAMPT,7.138,,,2,False,5.81,6.15,6.094,6.228,6.33,5.67,5.622,5.588,7.138,6.56,7.104,6.158,6.03,4.943,4.586,4.919
CHEMBL3218576,COPANLISIB,4.0,,2,HDAC1,7.132,6.138,0.994,7,True,5.602,7.222,5.885,7.132,6.138,6.498,6.256,5.548,6.832,7.072,6.517,7.415,6.414,5.572,5.173,5.016
CHEMBL4299851,PIFLUFOLASTAT,4.0,,2,CTSK,7.127,6.12,1.007,3,False,5.429,7.127,5.916,5.592,6.12,5.518,6.279,5.394,6.922,6.024,6.145,5.184,5.29,5.812,4.683,5.228
CHEMBL4296717,RESMINOSTAT,2.0,,4,HDAC6,7.125,7.117,0.008,2,False,5.168,5.921,6.012,7.117,7.125,5.389,6.081,5.543,6.523,6.315,6.124,4.611,5.919,4.613,5.257,4.897
CHEMBL4297489,ZABADINOSTAT,2.0,,4,HDAC1,7.125,6.919,0.206,3,False,6.042,6.998,5.944,7.125,5.49,6.4,6.183,6.328,6.919,6.535,5.697,6.084,6.257,5.368,4.343,4.976
CHEMBL484785,CRISABOROLE,4.0,,1,PDE4B,7.124,,,1,False,4.738,5.826,5.824,5.257,5.83,5.944,5.276,5.478,4.971,5.972,7.124,5.22,5.489,4.729,4.785,4.85
CHEMBL5095043,ATAMPARIB,1.0,,3,PARP1,7.121,6.372,0.749,8,True,6.058,7.06,6.46,6.372,5.841,5.878,6.404,5.543,6.663,7.121,7.352,6.35,6.505,4.927,4.302,5.198
CHEMBL2419346,CUDC-305,1.0,anil_di_alk_C(246),1,HSP90AA1,7.119,,,6,True,6.364,7.35,6.159,6.464,6.018,7.119,6.148,5.62,7.235,6.618,6.531,5.535,6.709,4.993,5.62,4.982
CHEMBL2103790,ADERBASIB,2.0,,1,CTSK,7.119,,,1,False,5.031,7.119,5.906,5.78,6.083,5.982,6.302,5.708,6.252,6.358,6.161,5.535,6.143,4.67,4.198,5.104
CHEMBL1093059,BARDOXOLONE,2.0,,1,HSP90AA1,7.106,,,3,False,5.41,6.784,6.406,5.291,4.689,7.106,5.895,5.806,7.103,5.798,7.727,6.281,5.447,5.157,4.776,4.986
CHEMBL3249110,13-DEOXYDOXORUBICIN,2.0,quinone_A(370),2,HDAC6,7.104,6.903,0.201,7,True,5.657,6.339,6.193,6.903,7.104,6.575,6.346,6.038,6.448,6.829,6.985,6.373,6.436,4.811,5.988,5.09
CHEMBL19611,ILOMASTAT,2.0,,5,HDAC1,7.098,6.398,0.7,3,False,6.107,5.657,6.092,7.098,6.398,5.525,5.811,5.638,5.726,5.649,6.817,5.895,5.387,5.361,4.704,5.133
CHEMBL1232279,NEMORUBICIN,2.0,quinone_A(370),2,HDAC1,7.097,6.02,1.077,4,True,5.812,6.559,6.282,7.097,6.02,6.472,6.352,5.73,6.608,6.711,6.972,6.9,5.854,5.56,6.07,5.139
CHEMBL2312181,P-276-00,2.0,,4,PARP1,7.094,6.078,1.016,3,False,6.103,5.895,6.11,5.325,6.078,6.497,5.749,5.087,6.625,7.094,5.956,5.848,5.611,4.844,5.557,4.994
CHEMBL340211,AZAPERONE,2.0,,3,PARP1,7.093,6.134,0.959,1,False,5.773,6.094,5.873,4.943,5.936,5.312,5.352,5.113,6.134,7.093,5.737,5.692,5.314,5.067,4.681,4.915
CHEMBL3545235,SIMOTINIB,3.0,,2,HDAC6,7.091,6.5,0.591,7,True,6.432,5.884,5.892,6.5,7.091,6.756,6.662,5.255,7.011,6.582,6.566,6.772,5.866,5.179,5.684,4.961
CHEMBL4650279,TUXOBERTINIB,1.0,,3,PDE5A,7.089,6.422,0.667,3,False,5.642,5.668,6.052,6.422,6.084,5.644,5.86,5.674,6.764,6.741,7.258,7.089,5.934,5.276,5.326,4.987
CHEMBL3989712,TROPAPRIDE,2.0,,2,NAMPT,7.088,6.41,0.678,0,False,5.816,6.377,5.54,5.863,5.973,6.41,5.896,5.668,7.088,6.759,5.715,6.377,4.98,4.69,5.244,4.804
CHEMBL2107783,TAPRENEPAG,2.0,,2,NAMPT,7.088,4.845,2.243,2,False,5.943,5.597,5.938,6.315,6.37,5.497,5.735,5.276,7.088,6.481,6.637,6.739,6.085,4.845,4.507,4.953
CHEMBL2105287,PRIDEPERONE,2.0,,1,NAMPT,7.084,,,4,True,5.503,7.658,6.002,6.007,5.851,5.948,6.725,6.106,7.084,7.0,5.913,6.261,5.23,5.13,5.375,5.105
CHEMBL3545096,BGT-226,2.0,anil_di_alk_A(478),1,HDAC6,7.082,,,4,True,5.781,5.797,6.304,6.021,7.082,6.051,6.481,5.748,6.224,6.918,6.294,6.497,6.108,5.359,5.671,5.006
CHEMBL126648,PLEVITREXED,2.0,,1,NAMPT,7.079,,,6,True,6.453,6.934,6.253,5.773,5.952,6.627,6.139,5.87,7.079,7.108,7.444,6.063,6.031,5.722,5.01,5.108
CHEMBL4297334,PIFLUFOLASTAT F18,4.0,,2,CTSK,7.077,6.12,0.957,3,False,5.42,7.077,5.916,5.592,6.12,5.518,6.279,5.394,6.922,6.022,6.145,5.181,5.29,5.812,4.682,5.228
CHEMBL84567,TRACAZOLATE,2.0,,2,PDE4B,7.075,6.737,0.338,1,False,5.316,5.837,5.968,5.477,5.89,5.828,5.616,5.324,6.073,6.019,7.075,6.737,6.056,5.178,4.933,5.063
CHEMBL2106845,MOXIPRAQUINE,2.0,,3,HDAC6,7.071,6.455,0.616,4,True,5.908,7.142,5.76,6.455,7.071,5.586,5.748,5.756,7.796,5.548,5.609,6.183,6.15,5.171,4.687,5.077
CHEMBL592445,GEDATOLISIB,3.0,,2,NAMPT,7.066,4.993,2.073,6,True,6.166,6.849,6.062,6.478,5.703,6.605,6.303,5.799,7.066,6.778,7.207,5.756,6.072,4.993,5.202,5.058
CHEMBL587723,AEE-788,2.0,,1,PRMT5,7.065,,,5,True,5.717,6.626,6.081,6.255,6.168,5.924,6.028,6.196,6.589,6.613,5.354,7.071,7.065,5.113,5.726,5.028
CHEMBL4297518,MIRODENAFIL,2.0,,4,PDE5A,7.065,6.677,0.388,6,True,5.525,7.011,6.61,6.18,6.147,5.176,5.976,5.855,6.834,6.642,6.677,7.065,6.682,5.469,4.86,5.38
CHEMBL14249,ADENOSINE TRIPHOSPHATE,2.0,,5,PRMT5,7.056,6.617,0.439,4,True,5.704,6.274,5.348,6.339,6.243,4.717,5.968,5.746,6.515,6.617,7.572,6.151,7.056,4.742,4.363,5.271
CHEMBL2110580,BERUBICIN,2.0,quinone_A(370),2,HDAC1,7.055,6.156,0.899,6,True,6.129,7.081,6.088,7.055,6.156,6.349,6.31,5.722,6.607,6.737,6.769,6.659,6.29,5.27,6.23,5.007
CHEMBL2111040,NEFLUMOZIDE,2.0,,1,PARP1,7.052,,,6,True,6.108,6.253,6.449,5.607,6.211,5.855,6.669,6.164,6.491,7.052,5.874,6.908,6.064,4.881,5.497,4.943
CHEMBL3545376,ERDAFITINIB,4.0,,2,HDAC1,7.051,6.937,0.114,5,True,6.839,6.808,5.808,7.051,6.937,6.062,6.508,5.602,6.618,6.508,5.631,6.235,5.723,5.244,4.275,4.778
CHEMBL3545328,XL-019,1.0,anil_di_alk_A(478),3,PARP1,7.05,6.343,0.707,6,True,5.136,7.206,6.404,6.343,6.137,6.148,6.047,5.617,7.149,7.05,6.41,6.457,6.279,4.626,4.648,5.03
CHEMBL4650346,MIRAMISTIN,2.0,,4,NAMPT,7.05,5.027,2.023,1,False,4.796,5.539,5.819,4.808,4.944,5.946,5.883,5.544,7.05,5.531,5.719,6.092,5.459,5.746,4.955,5.027
CHEMBL4167360,IDH305,2.0,,1,NAMPT,7.048,,,6,True,5.685,7.175,6.661,5.876,6.762,5.867,6.388,6.044,7.048,6.57,7.186,5.757,5.854,5.116,4.959,4.911
CHEMBL3621988,TUCIDINOSTAT,3.0,,4,HDAC1,7.048,5.735,1.313,2,False,5.323,5.714,6.144,7.048,5.724,6.019,5.754,5.668,5.735,7.246,6.156,6.038,5.865,5.055,4.765,4.901
CHEMBL277689,SAMIXOGREL,2.0,,1,NAMPT,7.047,,,1,False,5.08,5.339,6.057,5.668,5.529,5.62,5.674,5.793,7.047,5.707,6.656,6.017,6.389,4.922,5.039,4.793
CHEMBL1697854,ZORUBICIN,2.0,quinone_A(370),2,HDAC1,7.043,6.562,0.481,8,True,6.146,6.712,6.034,7.043,6.562,6.398,6.193,6.246,7.015,7.218,6.632,6.788,6.504,5.378,6.744,5.014
CHEMBL19449,IBUDILAST,4.0,,2,PDE4B,7.037,5.365,1.672,0,False,4.647,5.484,6.054,4.775,6.278,5.3,5.026,5.112,4.775,6.292,7.037,5.365,5.576,5.269,4.508,4.89
CHEMBL1555467,ANAZOLENE,2.0,azo_A(324),2,PTPN11,7.034,5.828,1.206,5,True,5.681,5.788,6.046,6.33,5.244,5.254,5.173,6.487,7.049,5.635,8.085,6.381,5.231,5.828,7.034,4.783
CHEMBL474260,CARUBICIN,2.0,quinone_A(370),2,HDAC1,7.021,6.641,0.38,7,True,5.992,6.341,6.244,7.021,6.641,6.387,6.47,6.185,6.637,6.975,7.209,6.208,6.264,4.891,6.363,5.098
CHEMBL513909,BI-2536,2.0,,2,BRD4,7.018,6.158,0.86,7,True,7.018,7.372,6.011,5.622,6.286,5.645,6.376,5.568,7.271,6.158,6.988,6.06,7.141,5.567,5.421,5.245
CHEMBL2105393,REVENAST,2.0,,1,PARP1,7.012,,,5,True,6.299,6.526,6.158,5.892,6.342,5.937,5.324,5.558,7.423,7.012,5.765,6.894,6.31,4.983,4.295,4.881
CHEMBL4788758,OMILANCOR,2.0,,2,PARP1,7.01,6.451,0.559,4,True,6.677,5.816,6.11,6.188,6.451,6.048,5.633,5.728,6.49,7.01,7.273,5.815,6.215,4.9,5.137,4.977
CHEMBL3301622,GILTERITINIB,4.0,anil_di_alk_A(478),2,HDAC1,7.008,6.17,0.838,6,True,5.799,6.789,5.991,7.008,6.17,6.483,6.511,5.547,6.921,5.998,7.14,7.507,5.931,4.729,5.3,5.289
CHEMBL1742467,LIDANSERIN,2.0,,2,PDE5A,7.006,6.138,0.868,3,False,5.97,7.072,6.219,6.092,5.862,6.072,6.674,5.74,6.758,6.135,6.138,7.006,5.7,5.223,5.133,5.039
CHEMBL4299940,MITAPIVAT,4.0,,3,NAMPT,7.005,6.08,0.925,0,False,5.761,6.472,6.127,6.08,6.147,5.774,5.688,5.555,7.005,6.195,6.218,5.802,5.715,5.255,4.691,5.106
CHEMBL5856622,LEPZACITINIB,2.0,,1,PDE4B,7.002,,,2,False,5.321,7.597,5.987,6.099,6.074,5.609,5.568,5.803,6.287,6.348,7.002,6.388,6.322,5.339,4.703,5.163
CHEMBL3907479,FGFR INHIBITOR DEBIO 1347,2.0,,1,HDAC6,6.999,,,3,False,5.952,6.017,6.001,6.1,6.999,5.822,5.289,5.531,5.544,7.041,6.183,6.315,6.373,4.929,5.126,4.922
CHEMBL941,IMATINIB,4.0,,8,NAMPT,6.994,6.719,0.275,3,False,6.021,6.834,6.251,6.679,6.159,5.811,5.661,6.332,6.994,6.719,6.281,6.159,5.454,5.208,5.287,4.923
CHEMBL63440,ALOXISTATIN,2.0,,1,CTSK,6.989,,,2,False,4.833,6.989,6.027,5.448,5.986,6.143,5.367,5.689,6.34,4.61,6.306,5.145,5.106,5.094,4.761,5.33
CHEMBL4297467,PADNARSERTIB,2.0,,1,NAMPT,6.98,,,6,True,6.226,6.213,6.444,6.018,5.447,6.125,6.782,5.736,6.98,6.698,7.091,6.157,6.302,5.444,5.255,4.877
CHEMBL469328,AMOCARZINE,2.0,,2,NAMPT,6.979,5.675,1.304,1,False,5.054,6.079,6.001,6.102,6.211,5.312,5.76,5.633,6.979,6.749,5.791,5.396,5.525,4.808,5.675,4.911
CHEMBL278315,GELDANAMYCIN,2.0,quinone_A(370),1,HSP90AA1,6.978,,,6,True,6.29,6.406,6.166,6.701,5.936,6.978,6.26,5.73,6.973,6.185,7.44,6.277,6.294,4.919,5.48,5.261
CHEMBL219916,DOMPERIDONE,4.0,,1,PARP1,6.972,,,5,True,6.485,6.914,6.489,5.978,5.913,5.631,6.209,5.703,6.71,6.972,5.554,6.845,6.104,5.062,5.044,4.99
CHEMBL136711,BIRIPERONE,2.0,indol_3yl_alk(461),1,PDE5A,6.97,,,2,False,5.78,6.449,6.196,4.774,5.851,6.16,6.669,5.541,6.087,6.694,5.206,6.97,5.173,5.198,5.093,5.046
CHEMBL2103851,AMUVATINIB,2.0,,1,PDE5A,6.968,,,6,True,5.796,6.066,6.025,6.678,6.279,5.499,6.052,6.16,6.963,7.361,6.141,6.968,6.816,4.686,4.894,5.318
CHEMBL5314485,ROVADICITINIB,2.0,,1,HDAC6,6.966,,,4,True,5.862,7.216,6.122,5.743,6.966,5.405,6.205,5.95,5.718,6.57,6.624,6.199,6.73,5.141,4.852,5.273
CHEMBL4297326,SLX-4090,2.0,,1,NAMPT,6.966,,,2,False,5.914,5.378,6.079,4.517,5.614,5.511,6.299,6.137,6.966,5.822,5.446,5.95,5.19,5.815,5.37,4.71
CHEMBL2110955,METALKONIUM,2.0,,3,NAMPT,6.961,5.502,1.459,0,False,4.711,5.286,5.797,4.733,5.502,5.633,5.94,5.516,6.961,5.063,5.543,5.439,5.386,5.274,5.05,4.936
CHEMBL4650317,ICAPAMESPIB,1.0,,1,HSP90AA1,6.959,,,6,True,6.06,7.126,5.926,6.995,6.325,6.959,6.281,5.349,6.822,6.695,7.268,5.301,6.947,4.698,5.446,5.205
CHEMBL2107250,THIOHEXAMIDE,2.0,,1,CTSK,6.952,,,1,False,4.949,6.952,6.083,5.646,6.103,5.673,5.499,5.261,5.997,5.64,6.329,5.425,5.247,4.703,5.084,5.126
CHEMBL2104228,DECLENPERONE,2.0,,2,PARP1,6.943,6.169,0.774,1,False,5.757,6.615,6.131,5.893,6.121,5.685,6.169,5.462,6.075,6.943,4.896,6.233,5.498,5.165,5.087,4.872
CHEMBL2104329,IDENAST,2.0,,1,PARP1,6.942,,,7,True,6.136,6.969,6.212,6.008,6.502,5.646,6.514,5.761,7.267,6.942,5.582,6.684,5.276,5.089,5.451,4.866
CHEMBL4303545,SB-756050,1.0,,3,PDE4B,6.941,6.155,0.786,1,False,5.537,6.577,5.966,6.051,5.851,5.648,6.155,5.715,7.455,6.354,6.941,5.983,5.916,4.915,5.296,5.033
CHEMBL272980,MOCETINOSTAT,2.0,,6,HDAC1,6.939,6.908,0.031,3,False,4.91,6.293,6.112,6.939,4.95,6.336,5.57,6.087,6.533,6.908,6.39,5.808,6.119,4.995,4.84,4.913
