gene,depmap_mean_gene_effect,depmap_n_cell_lines
ANKRD10,0.01804780710633816,1100.0
ANKRD11,-0.17546424104577782,1100.0
ANKRD12,0.023821158374161364,1100.0
ANKRD13A,-0.09408905393656085,1100.0
ANKRD13B,-0.08724196627823161,1100.0
ANKRD13C,0.019411443810261535,1100.0
ANKRD13D,-0.012915737347775517,1100.0
ANKRD16,0.0043610989198355245,1100.0
ANKRD17,-0.24017706689489945,1100.0
ANKRD18A,-0.02623769222963815,1100.0
ANKRD18B,-0.6210122284998344,15.0
ANKRD2,0.2031530154119985,1100.0
ANKRD22,-0.06832585061013444,1100.0
ANKRD23,-0.18514059899152244,1100.0
ANKRD24,-0.06352824028929242,1100.0
ANKRD26,0.08790735208642354,1100.0
ANKRD27,-0.08668358954588307,1100.0
ANKRD28,-0.018559847215204695,1100.0
ANKRD29,0.12481977792994066,1100.0
ANKRD30A,0.08143132670119159,1100.0
ANKRD30B,0.03114114904523251,1100.0
ANKRD30BL,-0.2203909475498546,15.0
ANKRD31,-0.20535389733414244,1100.0
ANKRD33,-0.005805571427651824,1100.0
ANKRD33B,-0.04880708249813236,1100.0
ANKRD34A,-0.12747416318060895,1100.0
ANKRD34B,-0.15696525380593587,1100.0
ANKRD34C,-0.03457526432494931,1100.0
ANKRD35,-0.260380896820025,1100.0
ANKRD36,-0.13192129037242165,324.0
ANKRD36B,0.06387447577950382,15.0
ANKRD36C,0.061575433066059886,15.0
ANKRD37,0.0914037506859767,1100.0
ANKRD39,-0.1928083568608519,1100.0
ANKRD40,-0.07587986163482645,1100.0
ANKRD40CL,0.006056472135050452,15.0
ANKRD42,0.06551525141323525,1100.0
ANKRD44,-0.01854501747444887,1100.0
ANKRD45,0.08684685892639687,1100.0
ANKRD46,0.05629483007226785,1100.0
ANKRD49,-0.20309791167794347,1100.0
ANKRD50,0.04256370346690345,1100.0
ANKRD52,-0.2503187918029715,1100.0
ANKRD53,-0.05238650571499957,1100.0
ANKRD54,-0.1750977425782891,1100.0
ANKRD55,0.028365425981805255,1100.0
ANKRD6,-0.030124655304934262,1100.0
ANKRD60,-0.16173154138690304,15.0
ANKRD61,0.11890597282553211,1100.0
ANKRD62,0.03499232184372939,1100.0
ANKRD63,-0.5145674458327403,15.0
ANKRD65,-0.2483110524449291,1100.0
ANKRD66,0.13735208917545996,1100.0
ANKRD7,0.07262605766756039,1100.0
ANKRD9,-0.0030120925664770992,1100.0
ANKS1A,0.09697549503480145,1100.0
ANKS1B,0.04773316934532934,1100.0
ANKS3,0.07242246660830597,1100.0
ANKS4B,0.0752353855403898,1100.0
ANKS6,-0.10630737350921925,1100.0
ANKUB1,-0.20468844615539858,15.0
ANKZF1,-0.0825519496739944,1100.0
ANLN,-0.6069690345387845,1100.0
ANO1,-0.1963143666726473,1100.0
ANO10,-0.005042430287654226,1100.0
ANO2,-0.1347513753359865,977.0
ANO3,-0.006797918909100363,1100.0
ANO4,-0.03186633030294125,1100.0
ANO5,-0.02257102271639632,1100.0
ANO6,-0.023184801966915893,1100.0
ANO7,0.005511799388005509,1100.0
ANO8,-0.11409270882341875,1100.0
ANO9,0.04531559457961715,1100.0
ANOS1,0.14716167086846468,1100.0
ANP32A,-0.08429504951132037,1100.0
ANP32B,0.05610125328768694,1100.0
ANP32D,-0.04096627114808646,1100.0
ANP32E,-0.2975448181563969,1100.0
ANPEP,0.024720363338517532,1100.0
ANTKMT,-0.11795474980279592,1100.0
ANTXR1,0.04152142749134645,1100.0
ANTXR2,0.049792199493594626,1100.0
ANTXRL,-0.22486545188400045,1100.0
ANXA1,0.13738693644696737,1100.0
ANXA10,0.11408863914043464,1100.0
ANXA11,0.2933626909596047,1100.0
ANXA13,-0.07546271897389142,1100.0
ANXA2,0.05157160589694973,1100.0
ANXA2R,-0.10740156307159676,1100.0
ANXA3,0.10240563018948792,1100.0
ANXA4,-0.038730544168277675,1100.0
ANXA5,0.1424657652502886,1100.0
ANXA6,0.09987304395486853,1100.0
ANXA7,-0.12187049380474411,1100.0
ANXA8,-0.05005522737336496,975.0
ANXA8L1,-0.2712721943297499,975.0
ANXA9,-0.14348963134581888,1100.0
AOAH,0.06345086061483543,1100.0
AOC1,-0.07307603723450666,1100.0
AOC2,-0.07264193470144273,1100.0
AOC3,-0.16514107510519918,1100.0
AOPEP,0.09293851032099128,1100.0
AOX1,-0.011836896203826105,1100.0
AP1AR,0.0844300716471402,1100.0
AP1B1,-0.18973092908002767,1100.0
AP1G1,-0.02038341345951725,1100.0
AP1G2,0.016132357825768946,1100.0
AP1M1,-0.08935953876326386,1100.0
AP1M2,0.004858414387719691,1100.0
AP1S1,-0.023529754270376554,1100.0
AP1S2,-0.17003624461372702,1100.0
AP1S3,0.0021540032419960554,1100.0
AP2A1,-0.0330898771265876,1100.0
AP2A2,-0.01150372166819345,1100.0
AP2B1,-0.10316838220368006,1100.0
AP2M1,-0.764002127426055,1100.0
AP2S1,-0.5988471179581656,1100.0
AP3B1,-0.3059386785851392,1100.0
AP3B2,-0.004562466920312252,1100.0
AP3D1,-0.03685422125059807,1100.0
AP3M1,-0.22302707286673884,1100.0
AP3M2,-0.18251183079515534,1100.0
AP3S1,-0.18160092943721987,1100.0
AP3S2,0.004611768170886452,1100.0
AP4B1,-0.0721069232624103,1100.0
AP4E1,-0.05079789889701073,1100.0
AP4M1,0.013119892473368071,1100.0
AP4S1,-0.013999654090384207,1100.0
AP5B1,-0.12396718866944936,1100.0
AP5M1,0.04065178634340085,1100.0
AP5S1,0.10664407344473595,1100.0
AP5Z1,-0.0230164686518888,1100.0
APAF1,0.09671770348566414,1100.0
APBA1,0.004422606577444121,1100.0
APBA2,-0.1771740926325004,1100.0
APBA3,0.08708328548237829,1100.0
APBB1,-0.033253430181583575,1100.0
APBB1IP,-0.020965551779744417,1100.0
APBB2,0.06844703939790892,1100.0
APBB3,0.04082497945605401,1100.0
APC,-0.2949385507013531,1100.0
APC2,-0.07100371075303254,1100.0
APCDD1,0.3057301177027056,1100.0
APCDD1L,0.04832951595325725,1100.0
APCS,-0.08352924643704074,1100.0
APEH,-0.1318728242357607,1100.0
APELA,-0.11461928355000378,15.0
APEX1,-0.10677823512580403,1100.0
APEX2,-0.23952900508191233,1100.0
APH1A,-0.27309900120348507,1100.0
APH1B,-0.09910873587279571,1100.0
API5,-0.1856090357595626,1100.0
APIP,-0.06673943602097968,1100.0
APLF,0.1711429606936218,1100.0
APLN,0.052743144076663605,1100.0
APLNR,0.10936393375784348,1100.0
APLP1,-0.14083380910132845,1100.0
APLP2,0.08839165173550739,1100.0
APMAP,0.053572141254334085,1100.0
APOA1,0.08399610144461078,1100.0
APOA2,-0.018467624011369352,1100.0
APOA4,0.04444119660236246,1100.0
APOA5,0.06337499934623697,1100.0
APOB,-0.061755080398297524,1100.0
APOBEC1,-0.05533522122992193,1100.0
APOBEC2,-0.046099158950146664,1100.0
APOBEC3A,-0.00635877263680315,1100.0
APOBEC3B,-0.018738042860612786,1100.0
APOBEC3C,-0.13217769535259644,1100.0
APOBEC3D,0.008775944652734626,1100.0
APOBEC3F,0.14828405866219094,324.0
APOBEC3G,0.09672696901561041,1100.0
APOBEC3H,-0.0021599617696548565,1100.0
APOBEC4,-0.0643410597006908,1100.0
APOBR,-0.020326370149807597,1100.0
APOC1,-0.09335762213361251,1100.0
APOC2,0.02703841668544487,1100.0
APOC3,0.013943321189351217,1100.0
APOC4,0.04815394155869855,1100.0
APOD,0.006764224691656939,1100.0
APOE,0.008248601540105073,1100.0
APOF,0.0684571880857298,1100.0
APOH,-0.08798348395987286,1100.0
APOL1,0.06788520883654252,1100.0
APOL2,-0.056525077979683945,1100.0
APOL3,0.08448200224042517,1100.0
APOL4,0.47912425074286097,15.0
APOL5,0.160048346209721,1100.0
APOL6,0.05011854153243002,1100.0
APOLD1,-0.04124473078375136,1100.0
APOM,-0.08795104455461178,1100.0
APOO,0.10505531478768773,1100.0
APOOL,-0.13417320166892752,1100.0
APP,0.013406701251107418,1100.0
APPBP2,-0.07996849985320278,1100.0
APPL1,-0.11664285902081593,1100.0
APPL2,-0.08837728465351112,1100.0
APRT,-0.21580729877523327,1100.0
APTX,0.009312215012696029,1100.0
AQP1,0.05413978305089557,1100.0
AQP10,-0.11867656241307514,1100.0
AQP11,0.02688689847155415,1100.0
AQP12B,-0.19935782926312437,1100.0
AQP2,-0.030705068804225123,1100.0
AQP3,0.06166344289435952,1100.0
AQP4,0.097802630626801,1100.0
AQP5,0.11572867630657545,1100.0
AQP6,0.026174183428963424,1100.0
AQP7,-0.3356603441091902,1100.0
AQP7B,-0.2766234183017744,14.0
AQP8,0.07792337347587402,1100.0
AQP9,-0.03443689876995072,1100.0
AQR,-1.5121294336696218,1100.0
AR,0.11484869480665846,1100.0
ARAF,0.13612191188660747,1100.0
ARAP1,-0.18733136508164352,1100.0
ARAP2,0.02608173068673663,1100.0
ARAP3,0.0001445287964169071,1100.0
ARC,0.062520957845521,1100.0
ARCN1,-1.3677946734269295,1100.0
AREG,0.042224702933865155,1100.0
AREL1,-0.05705281105620521,1100.0
ARF1,-0.3429938443734734,1100.0
ARF3,-0.21624156566141237,1100.0
ARF4,-0.7542762590884902,1100.0
ARF5,0.1901293144847073,1100.0
ARF6,-0.3006801687398638,1100.0
ARFGAP1,0.034938397721885985,1100.0
ARFGAP2,0.016175647463145502,1100.0
ARFGAP3,0.01396099626281981,1100.0
ARFGEF1,-0.08469382152823285,1100.0
ARFGEF2,-0.0790757905253725,1100.0
ARFGEF3,0.028684730609763294,1100.0
ARFIP1,-0.01253392644730102,1100.0
ARFIP2,0.09513506044801327,1100.0
ARFRP1,-0.7152787883918527,1100.0
ARG1,0.1932730436162739,1100.0
ARG2,0.07616541793797513,1100.0
ARGFX,0.017854025733307057,1100.0
ARGLU1,-0.6225359802818723,1100.0
ARHGAP1,0.05648311119117681,1100.0
ARHGAP10,0.046581725380936724,1100.0
ARHGAP11A,-0.35256409107597947,1100.0
ARHGAP12,0.07413670389605602,1100.0
ARHGAP15,-0.05586360576583588,1100.0
ARHGAP17,0.013575930084184026,1100.0
ARHGAP18,0.07550094016758026,1100.0
ARHGAP19,-0.11429473769895557,1100.0
ARHGAP20,0.10918744671072342,1100.0
ARHGAP21,-0.10719028899961414,1100.0
ARHGAP22,0.026063644769757456,1100.0
ARHGAP23,-0.15351936297399402,1100.0
ARHGAP24,-0.10210269837295718,1100.0
ARHGAP25,0.04573979409870775,1100.0
ARHGAP26,-0.012726416410278127,1100.0
ARHGAP27,-0.2458687020946044,1100.0
ARHGAP28,0.1047544796047816,1100.0
ARHGAP29,-0.29370327147065567,1100.0
ARHGAP30,-0.160271221927523,1100.0
ARHGAP31,-0.1190746514664676,1100.0
ARHGAP32,-0.06242790254266535,1100.0
ARHGAP33,0.021678000121081283,1100.0
ARHGAP35,0.1007737222332684,1100.0
ARHGAP36,0.059656924150220995,1100.0
ARHGAP39,-0.07486656143773493,1100.0
ARHGAP4,0.07706612037318274,1100.0
ARHGAP44,0.13332718757232767,1100.0
ARHGAP45,0.03350272821992047,1100.0
ARHGAP5,-0.08761483444064694,1100.0
ARHGAP6,0.03176265719725237,1100.0
ARHGAP8,0.02527030091440786,1100.0
ARHGAP9,-0.23768342793940644,1100.0
ARHGDIA,-0.0884294757164788,1100.0
ARHGDIB,0.08892987993710456,1100.0
ARHGDIG,-0.04742629060989142,1100.0
ARHGEF1,-0.026208567147430178,1100.0
ARHGEF10,0.0734027061981928,1100.0
ARHGEF10L,0.04032272513718984,1100.0
ARHGEF11,-0.26249958000942575,1100.0
ARHGEF12,-0.003977666069777165,1100.0
ARHGEF15,0.11117173961623605,1100.0
ARHGEF16,-0.058870570856380665,1100.0
ARHGEF17,0.162998292879576,1100.0
ARHGEF18,0.05543308681929784,1100.0
ARHGEF19,0.003878775453047708,1100.0
ARHGEF2,-0.15325695879706389,1100.0
ARHGEF25,-0.13829378054382652,1100.0
ARHGEF26,0.03766071956991855,1100.0
ARHGEF28,-0.06139374976568415,1100.0
ARHGEF3,-0.040821523616670775,1100.0
ARHGEF33,-0.19240123713310583,1100.0
ARHGEF35,-0.024566656559306083,975.0
ARHGEF37,0.10459523062841129,1100.0
ARHGEF38,-0.10865300751842065,1100.0
ARHGEF39,-0.07343239995326982,1100.0
ARHGEF4,0.040492192978737775,1100.0
ARHGEF40,-0.06118600272627819,1100.0
ARHGEF5,-0.3568145960548455,1100.0
ARHGEF6,0.2838256495289715,1100.0
ARHGEF7,-0.342202602064538,1100.0
ARHGEF9,0.03897231710379561,1100.0
ARID1A,-0.28999413687857495,1100.0
ARID1B,-0.13114797323243868,1100.0
ARID2,-0.3398914462134006,1100.0
ARID3A,-0.09709215696143805,1100.0
ARID3B,-0.10719337577716828,1100.0
ARID3C,-0.07476417191960498,1100.0
ARID4A,-0.08632514270306617,1100.0
ARID4B,-0.22795601586883454,1100.0
ARID5A,-0.2213684282015951,1100.0
ARID5B,-0.07162408520178522,1100.0
ARIH1,-1.3711336992603285,1100.0
ARIH2,0.035892224742191434,1100.0
ARL1,-0.20323653003805894,1100.0
ARL10,-0.17744357545976694,1100.0
ARL11,-0.07982054962468575,1100.0
ARL13A,0.10094034442633647,1100.0
ARL13B,-0.009159148236842026,1100.0
ARL14,0.12208734025458998,1100.0
ARL14EP,0.03251580424094915,1100.0
ARL14EPL,0.013457502738865767,1100.0
ARL15,0.0008322526758754175,1100.0
ARL16,-0.1316301723393103,324.0
ARL2,-1.5674419631568217,1100.0
ARL2BP,-0.1448527190923253,1100.0
ARL3,-0.03135357117986995,1100.0
ARL4A,-0.0480788001059177,1100.0
ARL4C,-0.04119352594120343,1100.0
ARL4D,-0.21925636761645045,1100.0
ARL5A,0.04352948190045714,1100.0
ARL5B,-0.0059938103743701066,1100.0
ARL5C,-0.09991803510642157,1100.0
ARL6,0.14855394248850737,1100.0
ARL6IP1,-0.12005081134187919,1100.0
ARL6IP4,-0.056773295421994024,315.0
ARL6IP5,-0.029264092622273936,1100.0
ARL6IP6,-0.26410525777504024,1100.0
ARL8A,-0.13834338602777135,1100.0
ARL8B,-0.21235781890159094,1100.0
ARL9,0.010031957415803514,1100.0
ARMC1,-0.0038869905634442495,1100.0
ARMC10,-0.36367155786758304,1100.0
ARMC12,0.05086518542033849,1100.0
ARMC2,0.07219241907438434,1100.0
ARMC3,0.08447357736254717,1100.0
ARMC5,-0.33706291990232384,1100.0
ARMC6,-0.3105814015166347,1100.0
ARMC7,-1.3170307670482528,1100.0
ARMC8,0.033526080750508655,1100.0
ARMC9,-0.0022849420785576403,1100.0
ARMCX1,0.06129409040466524,1100.0
ARMCX2,0.03193019665066468,1100.0
ARMCX3,0.025492696869608766,1100.0
ARMCX4,0.2218629324109282,1100.0
ARMCX5,0.06956221925844422,1100.0
ARMCX6,-0.22293070692631617,1100.0
ARMH1,-0.26974733999573813,1100.0
ARMH2,0.13954348828884677,1100.0
ARMH3,-0.025732715108630823,1100.0
ARMH4,-0.033851531050705846,1100.0
ARMS2,0.1142301434749679,1100.0
ARMT1,-0.040408004142835574,1100.0
ARNT,-0.05225593460130209,1100.0
ARNT2,-0.0037439724136963635,1100.0
ARPC1A,-0.0656355742586474,1100.0
ARPC1B,-0.006203903762804724,1100.0
ARPC2,-0.41707110397855796,1100.0
ARPC3,-0.7999111208284815,1100.0
ARPC4,-0.6838838337857072,1100.0
ARPC5,-0.13306974377003547,1100.0
ARPC5L,0.08374292721309523,1100.0
ARPIN,0.046836598243615996,1100.0
ARPP19,-0.32307512132590177,1100.0
ARPP21,0.11059014274552463,1100.0
ARR3,0.0236244378807393,1100.0
ARRB1,0.051080359663690435,1100.0
ARRB2,-0.018902350715878345,1100.0
ARRDC1,-0.042210939352331334,1100.0
ARRDC2,-0.09857945183539236,1100.0
ARRDC3,0.12374605859098921,1100.0
ARRDC4,0.06427182553934906,1100.0
ARRDC5,0.04864426737241469,1100.0
ARSA,-0.03404321441833541,1100.0
ARSB,-0.19604866107965316,1100.0
ARSD,0.2881022492450478,1100.0
ARSF,0.14490716118122648,1100.0
ARSG,0.1041967407236324,1100.0
ARSH,0.022267059034976475,1100.0
ARSI,0.03985987407764078,1100.0
ARSJ,-0.08151627165986858,1100.0
ARSK,-0.048406149212506196,1100.0
ARSL,0.10008011786362307,1100.0
ART1,-0.023296795143208593,1100.0
ART3,-0.04970096255873218,1100.0
ART4,0.10208918569865616,1100.0
ART5,0.06253021873063058,1100.0
ARTN,-0.2593969519993401,1100.0
ARV1,-0.036778737006267645,1100.0
ARVCF,0.0874614782152322,1100.0
ARX,0.023128486992136883,1100.0
AS3MT,0.016452128551858666,1100.0
ASAH1,0.10507053539311867,1100.0
ASAH2,0.051590257239373515,1100.0
ASAP1,0.049585990436644016,1100.0
ASAP2,0.040275945485561994,1100.0
ASAP3,-0.06122086271371856,1100.0
ASB1,0.1400600381822438,1100.0
ASB10,0.057113463366505725,1100.0
ASB11,0.1811413700737869,1100.0
ASB12,0.0001304075766160705,1100.0
ASB13,0.08616376387054653,1100.0
ASB14,0.05751546383530342,1100.0
ASB15,0.12544596460488147,1100.0
ASB16,-0.11808940084516657,1100.0
ASB17,-0.10201935862993408,1100.0
ASB18,0.022527309447370317,1100.0
ASB2,0.12295300987506569,1100.0
ASB3,-0.08155033590513043,1100.0
ASB4,0.11938021632681739,1100.0
ASB5,0.12702030455022675,1100.0
ASB6,-0.22522077013903913,1100.0
ASB7,-0.03346664927681755,1100.0
ASB8,-0.04251226957140201,1100.0
ASB9,0.11647525478950477,1100.0
ASCC1,-0.14685249759153216,1100.0
ASCC2,0.026136423927453932,1100.0
ASCC3,-0.4985044981702939,1100.0
ASCL1,-0.06863315716242809,1100.0
ASCL2,-0.020762997924764073,1100.0
ASCL3,0.055508086288047855,1100.0
ASCL4,0.06664832038524307,1100.0
ASCL5,-0.18768840616594876,1100.0
ASDURF,-0.6266328921856659,15.0
ASF1A,-0.14671356002731706,1100.0
ASF1B,-0.23511357444477116,1100.0
ASGR1,0.09636379717508757,1100.0
ASGR2,0.3025700387192747,1100.0
ASH1L,-0.22768434053896663,1100.0
ASH2L,-0.409219215963804,1100.0
ASIC1,-0.18052885301524788,1100.0
ASIC2,0.03220104840351339,1100.0
ASIC3,0.04256321570359506,1100.0
ASIC4,0.06380272216201852,1100.0
ASIC5,0.12059699016389022,1100.0
ASIP,0.08946613954270972,1100.0
ASL,-0.07400300914808595,1100.0
ASMT,-0.165547232333877,15.0
ASMTL,-0.48107716976769294,15.0
ASNS,-0.21268804484443274,1100.0
ASNSD1,-0.10962589634832545,1100.0
ASPA,0.054890395896446495,1100.0
ASPDH,0.07535019024720417,1100.0
ASPG,0.03774629079475582,1100.0
ASPH,0.028592745970482936,1100.0
ASPHD1,-0.050231433682157156,1100.0
ASPHD2,0.02025473472071058,1100.0
ASPM,-0.35302645578907554,1100.0
ASPRV1,-0.11057891180524235,1100.0
ASPSCR1,-0.15443030496142993,1100.0
ASRGL1,-0.10984036160308848,1100.0
ASS1,-0.20407467471708693,1100.0
ASTE1,-0.028611704098973022,1100.0
ASTL,-0.16065148747326757,1100.0
ASTN1,-0.0488544752427737,1100.0
ASTN2,0.06135087840073436,1100.0
ASXL1,0.011983899882038554,1100.0
ASXL2,-0.32147549456301666,15.0
ASXL3,0.020002177870141958,1100.0
ASZ1,-0.05139875262662153,1100.0
ATAD1,-0.16396007968858264,1100.0
ATAD2,-0.1885296285411138,1100.0
ATAD2B,-0.03782808040607516,1100.0
ATAD3A,-0.08429761621581855,1100.0
ATAD3B,0.11337509534925712,1100.0
ATAD3C,0.08163612991260377,1100.0
ATAD5,-0.3868885324935876,1100.0
ATAT1,-0.006995827380474499,1100.0
ATCAY,-0.015322321315934155,1100.0
ATE1,0.08817164529398526,1100.0
ATF1,-0.11898867119258628,1100.0
ATF2,0.030546280833268675,1100.0
ATF3,0.004690705663265957,1100.0
ATF4,-0.5552194150257396,1100.0
ATF5,-0.07208822443207058,1100.0
ATF6,-0.10618516976141339,1100.0
ATF6B,-0.20115966895279383,1100.0
ATF7,-0.20093709106103022,1100.0
ATF7IP,-0.12299138253445596,1100.0
ATF7IP2,0.016913047131732466,1100.0
ATG10,-0.03747590341504054,1100.0
ATG101,-0.10055612313731112,1100.0
ATG12,-0.06499500759894879,1100.0
ATG13,-0.0379427323744346,1100.0
ATG14,-0.09786116646713816,1100.0
ATG16L1,-0.05414804755024162,1100.0
ATG16L2,-0.09683666653285526,1100.0
ATG2A,-0.11055412675266636,1100.0
ATG2B,0.04932121570095809,1100.0
ATG3,-0.13631316627374196,1100.0
ATG4A,0.0603813521518706,1100.0
ATG4B,0.008280050444325537,1100.0
ATG4C,-0.0954928086066329,1100.0
ATG4D,0.006543205361756699,1100.0
ATG5,0.0626210101749326,1100.0
ATG7,0.016766301835519946,1100.0
ATG9A,-0.1972826918625231,1100.0
ATG9B,-0.16455768306540405,15.0
ATIC,-0.33151125913932245,1100.0
ATL1,-0.10510593364511445,1100.0
ATL2,-0.6155382867000073,1100.0
ATL3,-0.09709013812759257,1100.0
ATM,-0.04659738579546622,1100.0
ATMIN,-0.19624290337161884,1100.0
ATN1,-0.13821160827624407,1100.0
ATOH1,-0.07831029415724518,1100.0
ATOH7,0.001407948239144359,1100.0
ATOH8,-0.09494463323916984,1100.0
ATOSA,-0.1036604804048748,1100.0
ATOSB,-0.08864403311380645,1100.0
ATOX1,0.06378584508056526,1100.0
ATP10A,-0.19460100132951005,1100.0
ATP10B,0.059112613210067826,1100.0
ATP10D,-0.026296043887232765,1100.0
ATP11A,-0.054594690094007726,1100.0
ATP11B,-0.1332559331357607,1100.0
ATP11C,-0.002017332044790757,1100.0
ATP12A,-0.0601661695530737,1100.0
ATP13A1,-0.2325038529727072,1100.0
ATP13A2,0.03211300122085149,1100.0
ATP13A3,-0.025954009774353342,1100.0
ATP13A4,0.026172255042594232,1100.0
ATP13A5,0.047369054074743844,1100.0
ATP1A1,-1.0653857190330038,1100.0
ATP1A2,-0.07125183496441855,1100.0
ATP1A3,-0.047211703262888545,1100.0
ATP1A4,-0.0910307616206234,1100.0
ATP1B1,-0.14749525880313819,1100.0
ATP1B2,-0.015805075441543477,1100.0
ATP1B3,-0.31511199868190687,1100.0
ATP1B4,0.08454857832488961,1100.0
ATP23,-0.42901713220629245,1100.0
ATP2A1,-0.060286783837104486,1100.0
ATP2A2,-1.7735545707254665,1100.0
ATP2A3,-0.05563674098786352,1100.0
ATP2B1,-0.2280923967483199,1100.0
ATP2B2,-0.06129258781522841,1100.0
ATP2B3,-0.0021336363973215966,1100.0
ATP2B4,-0.23177671315539689,1100.0
ATP2C1,-0.14192974233185954,1100.0
ATP2C2,-0.06419504897695798,1100.0
ATP4A,-0.017756815731106778,1100.0
ATP4B,0.041968530698950894,1100.0
ATP5F1A,-0.6762879245887149,1100.0
ATP5F1B,-0.8882856723708163,1100.0
ATP5F1C,-0.512372210657866,1100.0
ATP5F1D,-0.6918388701434746,1100.0
ATP5F1E,-0.9332919502563584,977.0
ATP5IF1,-0.1234514206388218,1100.0
ATP5MC1,-0.3397967358410414,1100.0
ATP5MC2,-0.28358405587846897,1100.0
ATP5MC3,0.031074499184172464,1100.0
ATP5ME,-0.43648954131761175,1100.0
ATP5MF,-1.0952747511530576,1100.0
ATP5MG,-0.44757750238389044,1100.0
ATP5MGL,-0.23845691843156414,1100.0
ATP5MJ,-0.05807485013626604,1100.0
ATP5MK,-0.21687700855036487,1100.0
ATP5PB,-0.6691624506369173,1100.0
ATP5PD,-0.5081122818925411,1100.0
ATP5PF,-0.32220780646930663,1100.0
ATP5PO,-0.37928236476492255,1100.0
ATP6AP1,-1.051086299793507,1100.0
ATP6AP2,-0.8013382230081694,1100.0
ATP6V0A1,-0.24005655508379417,1100.0
ATP6V0A2,-0.16863949533564615,1100.0
ATP6V0A4,-0.06843219992544525,1100.0
ATP6V0B,-1.1280380987396044,1100.0
ATP6V0C,-2.2882805902303716,1100.0
ATP6V0D1,-1.3162652519230642,1100.0
ATP6V0D2,-0.02978650423232875,1100.0
ATP6V0E1,-0.14964257781326185,1100.0
ATP6V0E2,-0.07451037081954662,1100.0
ATP6V1A,-1.937734261543063,1100.0
ATP6V1B1,-0.10490458494641382,1100.0
ATP6V1B2,-1.87832259265014,1100.0
ATP6V1C1,-1.0196861932780297,1100.0
ATP6V1C2,-0.0262947956020213,1100.0
ATP6V1D,-0.8168616071527754,1100.0
ATP6V1E1,-1.3420871520098676,1100.0
ATP6V1E2,0.031749267652172695,1100.0
ATP6V1F,-1.1967687828407132,1100.0
ATP6V1FNB,-0.4263028690132848,15.0
ATP6V1G1,-0.9033405024809122,1100.0
ATP6V1G2,-0.009631407559086085,1100.0
ATP6V1G3,0.06494972971802969,1100.0
ATP6V1H,-0.8793669688895395,1100.0
ATP7A,-0.13179526566476724,1100.0
ATP7B,0.07532634610994753,1100.0
ATP8A1,0.0828163174598991,1100.0
ATP8A2,-0.12580777427618045,1100.0
ATP8B1,0.11725039899377182,1100.0
ATP8B2,-0.20817951006519814,1100.0
ATP8B3,-0.12364657356966409,1100.0
ATP8B4,0.1450205239138152,1100.0
ATP9A,-0.08980689984173122,1100.0
ATP9B,-0.04496967308927613,1100.0
ATPAF1,-0.044967132154547805,1100.0
ATPAF2,-0.10235265380114979,1100.0
ATPSCKMT,0.010060711320345918,1100.0
ATR,-1.2754835437761987,1100.0
ATRAID,-0.06006536640562592,1100.0
ATRIP,-0.5890248765255949,1100.0
ATRN,-0.1332557982762023,1100.0
ATRNL1,0.15492712565298136,1100.0
ATRX,-0.2586183542399552,1100.0
ATXN1,0.012191925476759511,1100.0
ATXN10,-0.5472980706746415,1100.0
ATXN1L,-0.11694598549844544,1100.0
ATXN2,-0.25393188052382226,1100.0
ATXN2L,-0.16161659348896437,1100.0
ATXN3,0.009701454353362775,1100.0
ATXN3L,0.3295985105550086,1100.0
ATXN7,-0.011391323118230793,1100.0
ATXN7L1,0.08512440119274899,1100.0
ATXN7L2,-0.10666993636546714,1100.0
ATXN7L3,-0.2088326626661702,1100.0
ATXN7L3B,-0.10224474000108633,1100.0
AUH,-0.03272513167250796,1100.0
AUNIP,-0.007849469959373674,1100.0
AUP1,-0.20973374545373316,1100.0
AURKA,-1.1342791997903374,1100.0
AURKAIP1,-0.3856759473641275,1100.0
AURKB,-2.2456983677070785,1100.0
AURKC,0.03102279697845478,1100.0
AUTS2,0.0657119189143392,1100.0
AVEN,-0.11120974494184885,1100.0
AVIL,-0.1460877209030697,1100.0
AVL9,0.048432749623519476,1100.0
AVP,-0.052588376700254985,1100.0
AVPI1,-0.014202590957696663,1100.0
AVPR1A,-0.2201743227659479,1100.0
AVPR1B,-0.011213010499525914,1100.0
AVPR2,0.04849233337285255,1100.0
AWAT1,0.03539071759213482,1100.0
AWAT2,0.12650965451089669,1100.0
