rank,gene,protein_name,final_score,tier,multiplicative_score,tumour_quality,safety_score,consensus_multiplier,score_specificity,score_intensity,score_uniformity,score_accessibility,score_druggability,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets_reproducible,n_datasets,topology_class,max_ecd_segment,surface_confirmation,ab_tractability_bucket,ot_n_drugs,ot_drugs,depmap_mean_gene_effect,safety_source,safety_is_default,protein_worst_tissue,rna_worst_tissue,rna_max_ntpm,n_normal_tissues_medium_high,almen_class,uniprot,ensembl_gene
50,SEMA4A,Semaphorin-4A,0.37827895592406124,Tier 2,0.05412981528027424,0.301707802779107,0.29901897786352005,0.6,0.0,0.11956721941312097,0.1214717944824142,0.99,0.7,0.3012040019999999,0.1214717944824142,0.25682575,0.270024844,0.1163880958,0.381810316,-0.4463864562543829,0.7920034018113941,1,5,type I,651,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.06368149464368746,protein+RNA (min),False,Lymph node,bone marrow,48.4,2.0,Miscellaneous,Q9H3S1,ENSG00000196189
51,CPD,Carboxypeptidase D,0.3770649477835253,Tier 2,0.05361033066164865,0.35740220441099096,0.30000000000000004,0.5,0.0,0.3453858935265468,0.2791251285284078,1.0,0.55,1.13944902,0.2791251285284078,0.8902271519999999,0.487509098,0.953725352,1.3023319599999998,-0.1464222200839331,0.3447789704510746,0,5,type I,1268,Open Targets confirmed,UniProt loc med conf,0.0,,-0.2775879030281563,protein+RNA (min),False,Stomach,bone marrow,53.7,31.0,Enzymes,O75976,ENSG00000108582
52,KITLG,Kit ligand,0.3762802742449439,Tier 2,0.053276336785496016,0.22952316488079186,0.3315963884962879,0.7,0.0,0.11212939657927558,0.1229864278246838,0.5166666666666666,0.7,0.280066104,0.1229864278246838,0.2192859939999999,0.0071029176599999,0.268790427,0.35593872,-0.247607278016415,1.0153512038244223,2,5,type I,188,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.0771105300014948,protein+RNA (min),False,Bone marrow,lung,29.8,1.0,Unclassified,P21583,ENSG00000049130
53,PLXNA2,Plexin-A2,0.37554507355110994,Tier 2,0.052964662309641815,0.3026691616986017,0.34998387025886757,0.5,0.0,0.13309831170007644,0.1427474967929321,1.0,0.65,0.340557796,0.1427474967929321,0.249775058,0.01768810584,1.1520273719999998,1.1520273719999998,-1.5053250068807749,0.5478260441250015,0,5,type I,1201,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.09686485749793858,protein+RNA (min),False,Cerebellum,pancreas,33.1,28.0,Receptors,O75051,ENSG00000076356
54,PTPRJ,Receptor-type tyrosine-protein phosphatase eta,0.3740170851510257,Tier 2,0.05232079373527409,0.29525809894187227,0.35440717069423744,0.5,0.0,0.10043926647241938,0.1008512282369421,1.0,0.7,0.2475351979999999,0.1008512282369421,0.0940874712999999,0.58707288,0.0437981466,0.58707288,-0.7528050671849059,0.5785008021416693,0,5,type I,935,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.021714376351736946,protein+RNA (min),False,Kidney,bone marrow,26.4,17.0,Receptors,Q12913,ENSG00000149177
55,LRP11,Low-density lipoprotein receptor-related protein 11,0.37373164583036794,Tier 2,0.05220109585684391,0.27506164710860664,0.316299372677431,0.6,0.09991931865913194,0.16033018053048306,0.1463490770238524,0.7749999999999999,0.45,0.4234038,0.1463490770238524,0.234012506,0.03979628852,0.1325781107999999,0.249104694,0.2997579559773958,0.8417375179095016,1,5,type I,414,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,0.09313821259109184,RNA only,False,,cerebral cortex,40.2,,Receptors,Q86VZ4,ENSG00000120256
56,JAG1,Protein jagged-1,0.3718539944272387,Tier 2,0.05141825728181656,0.31000466711398617,0.331725697941899,0.5,0.0,0.16052758714962143,0.1144957484203096,1.0,0.7,0.42402268,0.1144957484203096,0.676095608,0.0583231384,1.2154757040000002,1.2154757040000002,-1.5678014085881775,0.2778725859365976,0,5,type I,1038,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.03204098271794488,protein+RNA (min),False,Kidney,kidney,100.5,28.0,Miscellaneous,P78504,ENSG00000101384
57,PRSS8,Prostasin,0.3700085829059543,Tier 2,0.050656525081245615,0.6350291166256495,0.07977039753770487,1.0,1.0,0.4006557737478219,0.3226148093804256,0.6191666666666666,0.65,1.416339954,0.3226148093804256,0.06348737688,0.02961836634,0.0334752234,0.0794023334,3.50498869134002,0.5030337303083904,5,5,type I,287,experimental (CSPA/GPI),GO CC high conf,0.0,,0.03013946581779591,RNA only,False,,kidney,231.3,,Unclassified,Q16651,ENSG00000052344
58,IL6R,Interleukin-6 receptor subunit alpha,0.3699655442148749,Tier 2,0.05063885032680147,0.3983001929700706,0.15892174803254056,0.8,0.21409646972708515,0.1860888927288428,0.1811423675308824,0.7375,1.0,0.506474828,0.1811423675308824,0.0864105154,0.28337731,0.1016293314,0.28337731,0.6422894091812554,0.4968488681693921,3,5,type I,345,experimental (CSPA/GPI),Approved Drug,5.0,SATRALIZUMAB; TOCILIZUMAB; LEVILIMAB; SARILUMAB; VOBARILIZUMAB,-0.042666491692792366,RNA only,False,,liver,90.6,,Receptors,P08887,ENSG00000160712
59,ERBB2,Receptor tyrosine-protein kinase erbB-2,0.368815115981439,Tier 2,0.05016792485471147,0.5850878001668555,0.08574426751062758,1.0,0.5881155736879774,0.27913544469503426,0.2641301956072768,1.0,1.0,0.849033726,0.2641301956072768,0.202213548,0.0531816305999999,0.1398072196,0.209040522,1.7643467210639323,0.43492294288168,5,5,type I,630,experimental (CSPA/GPI),Approved Drug,48.0,MM-111; KBP5209; LAPATINIB DITOSYLATE; CANERTINIB DIHYDROCHLORIDE; PERTUZUMAB; MASOPROCOL,-0.34194824183722833,protein+RNA (min),False,Heart muscle,kidney,98.3,13.0,Receptors,P04626,ENSG00000141736
60,IFNAR1,Interferon alpha/beta receptor 1,0.36747612834211674,Tier 2,0.049623500453467695,0.35728516478254213,0.2777809175685787,0.5,0.0,0.1869336665129165,0.216367157399794,0.8441666666666667,1.0,0.5092798000000001,0.216367157399794,0.433402374,0.45861365,0.765111648,0.765111648,-0.5311726027035464,0.3994187260471057,0,5,type I,413,Open Targets confirmed,Approved Drug,12.0,INTERFERON BETA-1B; INTERFERON ALFA-2B; INTERFERON ALFA-N3; INTERFERON ALFACON-1; PEGINTERFERON BETA-1A; ANIFROLUMAB,0.1290830812256796,protein+RNA (min),False,Cerebellum,liver,32.4,24.0,Receptors,P17181,ENSG00000142166
61,CD40,Tumor necrosis factor receptor superfamily member 5,0.36646333972581535,Tier 2,0.049214333231109714,0.26388382429549445,0.373,0.5,0.0,0.12897346714481792,0.1298206543326543,0.5141666666666667,0.9,0.3284366274,0.1298206543326543,0.4320487199999999,0.58724785,0.8366767079999999,1.04108096,-1.7552437204300784,0.6480348968560657,0,5,type I,173,experimental (CSPA/GPI),Advanced Clinical,10.0,LUCATUMUMAB; SELICRELUMAB; SOTIGALIMAB; PG-102; DACETUZUMAB; CD40 LIGAND,-0.054728428891034415,protein+RNA (min),False,Cerebellum,lung,52.9,6.0,Receptors,P25942,ENSG00000101017
62,CD55,Complement decay-accelerating factor,0.3653431167417822,Tier 2,0.04876438913752947,0.5418265459725499,0.09999999999999998,0.9,0.27479365218048435,0.7831761896331079,0.4906410619589147,0.6641666666666667,0.7,4.61012752,0.4906410619589147,1.384738708,2.10684638,1.44476221,2.52454394,0.824380956541453,0.6994411446140816,4,5,no TM (GPI/peripheral),347,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.17374802895773073,protein+RNA (min),False,Lung,bone marrow,211.0,10.0,,P08174,ENSG00000196352
63,VSIG2,V-set and immunoglobulin domain-containing protein 2,0.3650794957258846,Tier 2,0.048658904374674926,0.3604363287012957,0.15000000000000002,0.9,0.3855974143881345,0.19080380417670775,0.1542317177475693,0.5216666666666667,0.65,0.522197056,0.1542317177475693,0.0066183007399999,0.00590372466,0.3341156272,0.3341156272,1.1567922431644035,2.486260410354378,4,5,type I,218,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.25488730663891807,protein+RNA (min),False,Pancreas,lung,584.2,18.0,Miscellaneous,Q96IQ7,ENSG00000019102
64,ANO9,Anoctamin-9,0.3644208505260335,Tier 2,0.04839602051819149,0.20648989167046417,0.46874953661582985,0.5,0.0,0.1193384842781092,0.1174859740742115,0.36083333333333334,0.7,0.3005487759999999,0.1174859740742115,0.00957559208,0.416952718,0.0312483569,0.416952718,-0.1917841027025673,0.3444117969467357,0,5,multi-pass (8 TM),103,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.04531559457961715,protein+RNA (min),False,Duodenum,duodenum,32.2,4.0,Miscellaneous,A1A5B4,ENSG00000185101
65,MPZL2,Myelin protein zero-like protein 2,0.3643353303508355,Tier 2,0.048361956619716664,0.2694952997387806,0.25636257672658846,0.7,0.0190770408081696,0.3206479811625083,0.3050879563191405,0.4741666666666666,0.45,1.026023146,0.3050879563191405,0.0696358852,0.057498676,0.958971752,0.958971752,0.0572311224245088,1.1008718903716097,2,5,type I,125,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.05356387092845139,protein+RNA (min),False,Cerebellum,lung,208.1,28.0,Miscellaneous,O60487,ENSG00000149573
66,EVA1C,Protein eva-1 homolog C,0.36380701234011464,Tier 2,0.04815187438456648,0.2581869940191232,0.373,0.5,0.0,0.16507792462793844,0.1677320454676776,0.6275,0.65,0.43836305,0.1677320454676776,0.31741367,0.1043377639999999,0.8829819779999999,0.8829819779999999,-0.9415329933208042,0.5938985089445503,0,5,type I,273,unconfirmed (ML prediction only),GO CC high conf,0.0,,-0.08190029113942597,protein+RNA (min),False,Cerebellum,lung,30.5,22.0,Unclassified,P58658,ENSG00000166979
67,PTK7,Inactive tyrosine-protein kinase 7,0.3636433885767217,Tier 2,0.04808693406473734,0.3310729814794614,0.2904914430036054,0.5,0.0,0.2120124605322277,0.2058524468650792,1.0,0.65,0.594972846,0.2058524468650792,1.343502126,0.027430352,0.260328216,1.343502126,-0.9172673822697957,0.7015486661423502,0,5,type I,672,Open Targets confirmed,GO CC high conf,0.0,,-0.048508140448898715,protein+RNA (min),False,Cerebellum,kidney,87.5,21.0,Receptors,Q13308,ENSG00000112655
68,TGFBR1,TGF-beta receptor type-1,0.36106343703847055,Tier 2,0.047070686893398106,0.23478132618412495,0.33414559027069146,0.6,0.0,0.22042069090987856,0.1309859400107462,0.39666666666666667,0.7,0.6247790609999999,0.1309859400107462,0.546929066,0.3727263319999999,0.349361485,0.556342462,-0.5333187165454807,0.6356776880822345,1,5,type I,92,experimental (CSPA/GPI),UniProt loc high conf,2.0,GALUNISERTIB; VACTOSERTIB,-0.11741298861309042,RNA only,False,,bone marrow,45.0,,Receptors,P36897,ENSG00000106799
69,CLDN18,Claudin-18,0.36046647317389735,Tier 2,0.046837599876514285,0.5854699984564287,0.09999999999999998,0.8,1.0,0.4603538636150874,0.1282461286670557,0.21833333333333335,0.9,1.755807928,0.1282461286670557,0.004687063,0.00543936656,0.0374814309999999,0.0374814309999999,3.987971325685502,1.1611458549882496,3,5,multi-pass (4 TM),52,experimental (CSPA/GPI),Advanced Clinical,1.0,ZOLBETUXIMAB,-0.02418124470431259,protein+RNA (min),False,Stomach,lung,684.2,2.0,Miscellaneous,P56856,ENSG00000066405
70,NEO1,Neogenin,0.36042939294245563,Tier 2,0.04682314718376044,0.28503203461984106,0.32854655966098967,0.5,0.0,0.08621781129060259,0.1014423618086029,1.0,0.65,0.209072776,0.1014423618086029,0.348261324,0.0290231164599999,0.1224170191999999,0.348261324,-0.620718246752938,0.5657430688417189,0,5,type I,1070,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.12014302704040186,RNA only,False,,cerebral cortex,51.7,,Receptors,Q92859,ENSG00000067141
71,KCNK5,Potassium channel subfamily K member 5,0.3584354727628702,Tier 2,0.046050351545753244,0.24533457682130003,0.26814897983928054,0.7,0.19679617589143653,0.14762544192387803,0.1138531783454673,0.24333333333333335,0.65,0.3841343069999999,0.1138531783454673,0.03430332446,0.1252338492,0.1545214522,0.1923177372,0.5903885276743096,0.8752109382558197,2,5,multi-pass (4 TM),58,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.047800399488635605,RNA only,False,,kidney,34.0,,Transporters,O95279,ENSG00000164626
72,PCDH1,Protocadherin-1,0.35787012880422836,Tier 2,0.04583279567665543,0.30555197117770283,0.30000000000000004,0.5,0.0,0.1337491619615224,0.1190106939269917,1.0,0.7,0.3424804454,0.1190106939269917,0.0423052034,0.0155248809999999,1.6320278519999998,1.6320278519999998,-2.074489906370132,0.4883237037457948,0,5,type I,795,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.1635914808619043,protein+RNA (min),False,Colon,cerebral cortex,40.3,20.0,Miscellaneous,Q08174,ENSG00000156453
73,ABCC4,Multidrug resistance-associated protein 4,0.3568761196412076,Tier 2,0.04545194415048936,0.2030917969190767,0.373,0.6,0.0,0.18083350808954404,0.1271254765058394,0.24333333333333335,0.7,0.489141654,0.1271254765058394,0.1508385273999999,0.1585408089999999,0.245996354,0.286100442,-0.0092246931657646,0.9945899396105944,1,5,multi-pass (12 TM),34,Open Targets confirmed,UniProt loc high conf,0.0,,0.1270263888389551,protein+RNA (min),False,Cerebral cortex,kidney,38.7,4.0,Transporters,O15439,ENSG00000125257
74,AGER,Advanced glycosylation end product-specific receptor,0.356729536504793,Tier 2,0.04539596041840145,0.6485137202628781,0.09999999999999998,0.7,1.0,0.8893176187568077,0.1595009825575828,0.625,0.3,6.08726504,0.1595009825575828,0.1580796917999999,0.2593321132,0.58306075,0.58306075,3.2874633590386564,2.232896692466561,2,5,type I,318,unconfirmed (ML prediction only),not in Open Targets,,,0.09415777374284422,protein+RNA (min),False,Lung,lung,687.2,2.0,Receptors,Q15109,ENSG00000204305;ENSG00000206320;ENSG00000229058;ENSG00000230514;ENSG00000231268;ENSG00000237405;ENSG00000234729
75,EPHB4,Ephrin type-B receptor 4,0.3555906220909915,Tier 2,0.04496254616177485,0.3173038265418331,0.2834037436724516,0.5,0.0,0.19762232332088764,0.1626468093882778,0.935,0.7,0.5452245994,0.1626468093882778,0.181616692,0.03290962754,1.6728592939999998,1.6728592939999998,-1.8532616941414957,0.4797130350633643,0,5,type I,522,experimental (CSPA/GPI),UniProt loc high conf,4.0,TG100-801; VANDETANIB; JI-101; TESEVATINIB,-0.04186543977336447,RNA only,False,,liver,56.3,,Receptors,P54760,ENSG00000196411
76,MPZL3,Myelin protein zero-like protein 3,0.35526914759121103,Tier 2,0.044840710144097816,0.17669579207579883,0.5075470062678356,0.5,0.0,0.08435324862694384,0.1128757117520503,0.46499999999999997,0.45,0.204118726,0.1128757117520503,0.0449299558199999,0.256578044,0.269441294,0.4017025719999999,-0.5100294763326418,1.0607492867759647,0,5,type I,126,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.03696045963546033,RNA only,False,,esophagus,32.0,,Miscellaneous,Q6UWV2,ENSG00000160588
77,IFNAR2,Interferon alpha/beta receptor 2,0.3530312134776532,Tier 2,0.04399864647250484,0.2563605098674355,0.34325603811021144,0.5,0.0,0.15630402056217468,0.172373528775003,0.5708333333333333,0.7,0.410840098,0.172373528775003,0.264427738,0.737801382,0.676742116,0.7909417519999999,-0.6743144948168528,0.4599894705409721,0,5,type I,217,experimental (CSPA/GPI),UniProt loc high conf,11.0,PEGINTERFERON ALFA-2A; ALBINTERFERON ALFA-2B; PEGINTERFERON ALFA-2B; INTERFERON ALFA-N3; INTERFERON BETA-1B; INTERFERON ALFACON-1,0.04630157519712839,RNA only,False,,liver,32.9,,Receptors,P48551,ENSG00000159110
78,MUC1,Mucin-1,0.35262433307845287,Tier 2,0.043846691960751034,0.8769338392150199,0.050000000000000044,1.0,1.0,1.0,0.5946691960750992,0.8200000000000001,0.9,10.77334956,0.5946691960750992,0.38441952,0.2299858788,0.445005525,0.454493585,4.472219242254693,0.8170775636324156,5,5,type I,1131,Open Targets confirmed,Advanced Clinical,12.0,CANTUZUMAB MERTANSINE; GATIPOTUZUMAB; NACOLOMAB TAFENATOX; CMB-401; TECEMOTIDE; HUHMFG1,-0.15836333608212433,protein+RNA (min),False,Kidney,kidney,998.2,22.0,Unclassified,P15941,ENSG00000185499
79,ACVR1B,Activin receptor type-1B,0.35250539031863276,Tier 2,0.04380233749806521,0.2610655526830328,0.2796381792995295,0.6,0.09415395565412099,0.17904230317914552,0.170679526754837,0.4358333333333333,0.65,0.4832796339999999,0.170679526754837,0.244730286,0.1144213071999999,0.2933731899999999,0.30864023,0.282461866962363,0.5182437946951035,1,5,type I,103,Open Targets confirmed,GO CC high conf,0.0,,-0.10690860751792061,protein+RNA (min),False,Liver,kidney,49.6,14.0,Receptors,P36896,ENSG00000135503
80,SLC12A9,Solute carrier family 12 member 9,0.3481864016116198,Tier 3,0.042211950223162924,0.22633753470864837,0.373,0.5,0.0,0.10701359617718605,0.1240490773660559,0.5008333333333334,0.7,0.265726924,0.1240490773660559,0.0797158476,0.323639908,0.199567426,0.35910762,-0.2998177833164331,0.5053924669534162,0,5,multi-pass (12 TM),247,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.04143088210214953,protein+RNA (min),False,Cerebellum,spinal cord,14.2,31.0,Transporters,Q9BXP2,ENSG00000146828
81,NOTCH3,Neurogenic locus notch homolog protein 3,0.3458208896385931,Tier 3,0.04135744216575686,0.371046986643388,0.22292293781922212,0.5,0.0,0.2708808615898322,0.1593540716271076,1.0,0.9,0.8157278289999998,0.1593540716271076,2.24679873,0.03031813768,0.2273502482,2.24679873,-2.3540859294919,1.1348117668003035,0,5,type I,1603,Open Targets confirmed,Advanced Clinical,1.0,TAREXTUMAB,-0.03119360499738061,protein+RNA (min),False,Cerebellum,heart muscle,200.8,29.0,Receptors,Q9UM47,ENSG00000074181
82,IL10RB,Interleukin-10 receptor subunit beta,0.3451874741924636,Tier 3,0.0411306037305659,0.24977840071525684,0.3293367530001451,0.5,0.0,0.13714678653442017,0.161120217041864,0.6174999999999999,0.65,0.352562086,0.161120217041864,0.361514086,0.532366416,0.645789312,0.71251818,-0.753091153219208,0.4957048654507868,0,5,type I,201,experimental (CSPA/GPI),GO CC high conf,3.0,EFLEPEDOCOKIN ALFA; PEGINTERFERON LAMBDA-1A; PEGILODECAKIN,0.01836165361174297,protein+RNA (min),False,Lung,liver,55.0,10.0,Receptors,Q08334,ENSG00000243646
83,EPCAM,Epithelial cell adhesion molecule,0.34517005449416466,Tier 3,0.041124377144101144,0.8224875428820222,0.050000000000000044,1.0,1.0,0.8178894443896934,0.5707982700204177,0.6316666666666666,1.0,5.055778259999999,0.5707982700204177,0.370079535,0.149313839,0.3396725616,0.4196411546,3.952946235309483,0.956919023358102,5,5,type I,242,experimental (CSPA/GPI),Approved Drug,10.0,IGN-101; TUCOTUZUMAB CELMOLEUKIN; ADECATUMUMAB; CATUMAXOMAB; CITATUZUMAB BOGATOX; EDRECOLOMAB,-0.16918754377792047,protein+RNA (min),False,Kidney,kidney,756.2,15.0,Unclassified,P16422,ENSG00000119888
84,HBEGF,Proheparin-binding EGF-like growth factor,0.3398520364928512,Tier 3,0.039252708583544835,0.25092921026414405,0.2607156851277228,0.6,0.0,0.19986119931964544,0.129159852001075,0.43416666666666665,0.8,0.55286146,0.129159852001075,0.15033368568,0.424391766,0.756629912,0.765553132,-0.7794853553352592,1.131175871054309,1,5,type I,137,experimental (CSPA/GPI),Phase 1 Clinical,1.0,KHK-2866,-0.037883020585140446,RNA only,False,,lung,119.6,,Unclassified,Q99075,ENSG00000113070
85,INSR,Insulin receptor,0.3386765912181359,Tier 3,0.03884682595563709,0.32109170816080546,0.24196716992879974,0.5,0.0,0.1838458823313746,0.1841126584726528,1.0,0.65,0.499052446,0.1841126584726528,0.2151361373999999,0.0888883874,3.3684643000000003,3.3684643000000003,-2.442744540304474,0.8776665258005565,0,5,type I,925,experimental (CSPA/GPI),GO CC high conf,23.0,BMS-754807; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN; INSULIN GLARGINE; INSULIN DEGLUDEC; INSULIN PEGLISPRO; LINSITINIB,-0.0894339610312348,RNA only,False,,pancreas,60.3,,Receptors,P06213,ENSG00000171105
86,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,0.3386557593632485,Tier 3,0.03883965804070203,0.7767931608140399,0.050000000000000044,1.0,1.0,0.8364601052246134,0.555005698845586,0.6233333333333333,0.7,5.30855064,0.555005698845586,0.4764599,0.416368498,0.254642116,0.562490192,3.025419214829898,0.9010892977328886,5,5,type II,244,experimental (CSPA/GPI),UniProt loc high conf,6.0,DESLANOSIDE; ISTAROXIME; LANATOSIDE C; DIGITOXIN; ACETYLDIGITOXIN; DIGOXIN,-0.14749525880313819,protein+RNA (min),False,Kidney,basal ganglia,1376.9,16.0,Transporters,P05026,ENSG00000143153
87,ABCC1,Multidrug resistance-associated protein 1,0.3384577015322468,Tier 3,0.03877155348099655,0.1288221459107503,0.6019392582989262,0.5,0.0,0.13061483535840857,0.1122458941953429,0.23500000000000001,0.3,0.333246728,0.1122458941953429,0.2781233736,0.3948848487999999,0.354471066,0.4129448,-0.4221903702276733,0.2176517006977482,0,5,multi-pass (17 TM),36,experimental (CSPA/GPI),not in Open Targets,,,-0.024390681280650334,RNA only,False,,lung,15.1,,Transporters,P33527,ENSG00000103222;ENSG00000278183
88,TCTN3,Tectonic-3,0.3382431167772585,Tier 3,0.038697855846921085,0.26643026346521875,0.2904914430036054,0.5,0.0,0.13874876075544018,0.1540275565706536,0.9358333333333333,0.45,0.357341792,0.1540275565706536,0.4307910279999999,0.300568826,0.398921486,0.469635474,-0.4801796581127754,0.5967893756715873,0,5,type I,559,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.07841190700883806,protein+RNA (min),False,Small intestine,kidney,68.4,13.0,Unclassified,Q6NUS6,ENSG00000119977
