gene,uniprot,protein_name,ensembl_gene,surface_evidence,cspa_confirmed,topology,topology_class,n_tm,ecd_length,max_ecd_segment,cyto_length,has_signal_peptide,accessible_sites,almen_class,uniprot_subcellular,ml_score,loc_pass,loc_reason,ecd_pass,ecd_reason,antibody_accessible,exclusion_reason,accessibility_score,surface_confirmation,ot_symbol,ab_tractability_bucket,ab_druggability,ot_surface_localisation,ot_locations,ot_is_essential,ot_n_drugs,ot_drugs,ot_max_clinical_stage,depmap_mean_gene_effect,rna_risk,rna_max_ntpm,rna_worst_tissue,safety_rna,protein_risk,protein_worst_tissue,level_score,safety_protein,n_normal_tissues_medium_high,safety_source,safety_score,safety_is_default,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
GABRE,P78334,Gamma-aminobutyric acid receptor subunit epsilon,ENSG00000102287,experimental,False,SP:1-20;NC:21-255;TM:256-273;CY:274-284;TM:285-301;NC:302-341;TM:342-366;CY:367-482;TM:483-502;NC:503-506,multi-pass (4 TM),4,279,235,127,True,8.0,Transporters,"Cell junction, synapse, postsynaptic cell membrane (Multi-pass membrane protein);Cell membrane (Multi-pass membrane protein)",0.791,True,,True,,True,,0.4408333333333334,experimental (CSPA/GPI),GABRE,UniProt loc med conf,0.55,True,uniprot:Cell membrane; Multi-pass membrane protein; uniprot:Postsynaptic cell membrane; Multi-pass membrane protein,False,71.0,REMIMAZOLAM; ALPRAZOLAM; MEPROBAMATE; TRIAZOLAM; TETRAZEPAM; METHOXYFLURANE,PHASE_3,0.0728147480399202,0.5504604284297139,13.5,hypothalamus,0.4495395715702861,,,,,,RNA only,0.4495395715702861,False,0.239675384,0.0897256979657716,0.1230874754,0.0054223393,0.2534748217999999,0.312904938,-0.2088166760561495,0.5718060663255533,5,1,0.2
IL20RA,Q9UHF4,Interleukin-20 receptor subunit alpha,ENSG00000016402,machine_learning,False,SP:1-29;NC:30-251;TM:252-274;CY:275-553,type I,1,222,222,279,True,13.0,Receptors,Membrane (Single-pass type I membrane protein),0.8064,True,,True,,True,,0.615,unconfirmed (ML prediction only),IL20RA,GO CC high conf,0.65,False,uniprot:Membrane ; Single-pass type I membrane protein; HPA_main:Cytosol,False,0.0,,,-0.05014367617495173,0.4676773550066118,35.5,skin,0.5323226449933882,0.5940000000000001,Lung,0.66,0.4059999999999999,20.0,protein+RNA (min),0.4059999999999999,False,0.2066854629999999,0.0895923112009252,0.0328455696,0.00231188211,0.0139775581799999,0.0383909746,1.478953485672014,0.7135888635670086,5,2,0.4
SLC8B1,Q6J4K2,"Sodium/potassium/calcium exchanger 6, mitochondrial",ENSG00000089060,experimental,True,NC:1-97;TM:98-119;CY:120-138;TM:139-161;NC:162-166;TM:167-191;CY:192-201;TM:202-221;NC:222-226;TM:227-251;CY:252-323;TM:324-344;NC:345-356;TM:357-377;CY:378-385;TM:386-407;NC:408-418;TM:419-437;CY:438-448;TM:449-466;NC:467-485;TM:486-511;CY:512-523;TM:524-543;NC:544-554;TM:555-578;CY:579-584,multi-pass (13 TM),13,160,97,138,False,4.0,Transporters,Cell membrane (Multi-pass membrane protein);Mitochondrion inner membrane (Multi-pass membrane protein),0.892,True,,True,,True,,0.28583333333333333,experimental (CSPA/GPI),SLC8B1,GO CC high conf,0.65,False,uniprot:Mitochondrion inner membrane ; Multi-pass membrane protein,False,0.0,,,-0.05951315478521427,0.6940926664397074,70.6,adrenal gland,0.30590733356029265,0.85,Pancreas,1.0,0.15000000000000002,14.0,protein+RNA (min),0.15000000000000002,False,0.188321982,0.0894566913928359,0.1298197514,0.2160002449999999,0.350443634,0.350443634,-0.6967914456529807,0.1352459433272367,5,0,0.0
TGFA,P01135,Protransforming growth factor alpha,ENSG00000163235,machine_learning,False,SP:1-22;NC:23-99;TM:100-122;CY:123-160,type I,1,77,77,38,True,1.0,Unclassified,"Cell membrane (Single-pass type I membrane protein);Secreted, extracellular space",0.8563,True,,True,,True,,0.37416666666666665,Open Targets confirmed,TGFA,Advanced Clinical,0.9,True,"uniprot:Secreted, extracellular space; uniprot:Cell membrane; Single-pass type I membrane protein; HPA_main:Vesicles; HPA_extracellular_location:Predicted to be secreted",False,1.0,FEPIXNEBART,PHASE_2,0.15192708448641376,0.6666661289404391,24.5,spinal cord,0.3333338710595609,0.627,Cerebral cortex,0.66,0.373,37.0,protein+RNA (min),0.3333338710595609,False,0.212072898,0.0894151453500501,0.011274121924,0.0294073602,0.00648217198,0.0295655742,1.5828593127600818,0.6333466433234228,5,2,0.4
TNFRSF10A,O00220,Tumor necrosis factor receptor superfamily member 10A,ENSG00000104689,machine_learning,False,SP:1-23;NC:24-239;TM:240-266;CY:267-468,type I,1,216,216,202,True,5.0,Receptors,Membrane (Single-pass type I membrane protein),0.8443,True,,True,,True,,0.53,Open Targets confirmed,TNFRSF10A,Advanced Clinical,0.9,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Membrane raft; uniprot:Cytoplasm, cytosol",False,2.0,MAPATUMUMAB; DULANERMIN,PHASE_2,0.05357063147349814,0.4450900338600037,13.1,bone marrow,0.5549099661399963,0.627,Heart muscle,0.66,0.373,11.0,protein+RNA (min),0.373,False,0.1548619808,0.0894031764614877,0.0081000542,0.221794694,0.286834952,0.286834952,-0.6243577162610523,0.4164342123286932,5,0,0.0
ADAM28,Q9UKQ2,Disintegrin and metalloproteinase domain-containing protein 28,ENSG00000042980,experimental,False,SP:1-18;NC:19-661;TM:662-686;CY:687-775,type I,1,643,643,89,True,22.0,Enzymes,Cell membrane (Single-pass type I membrane protein);Secreted,0.9727,True,,True,,True,,1.0,experimental (CSPA/GPI),ADAM28,GO CC high conf,0.65,True,uniprot:Cell membrane; Single-pass type I membrane protein; uniprot:Secreted; HPA_main:Plasma membrane; HPA_additional:Mitochondria; HPA_extracellular_location:Predicted to be secreted,False,0.0,,,0.12910254723225162,0.7,336.5,stomach,0.30000000000000004,0.7,Stomach,1.0,0.30000000000000004,15.0,protein+RNA (min),0.30000000000000004,False,0.2675769052,0.0892110865403273,0.048172434,0.633076768,0.00935959194,0.633076768,-1.3076377959489764,0.6377646997367613,5,0,0.0
ENPP5,Q9UJA9,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,ENSG00000112796,machine_learning,False,SP:1-22;NC:23-430;TM:431-452;CY:453-477,type I,1,408,408,25,True,25.0,Enzymes,Membrane (Single-pass membrane protein);Secreted,0.7445,True,,True,,True,,0.8400000000000001,unconfirmed (ML prediction only),ENPP5,UniProt loc high conf,0.7,False,uniprot:Secreted; uniprot:Membrane ; Single-pass membrane protein; HPA_main:Cytosol; HPA_additional:Nucleoplasm,False,0.0,,,0.008212619768042752,0.6515975660354496,230.1,kidney,0.3484024339645504,0.627,Cerebral cortex,0.66,0.373,10.0,protein+RNA (min),0.3484024339645504,False,0.141103016,0.0890673375253956,0.0518272105999999,0.0232265408,0.001133614612,0.0518272105999999,0.902223966222666,0.5480692025165226,5,2,0.4
RGMB,Q6NW40,RGM domain family member B,ENSG00000174136,experimental,False,SP:1-19;NC:20-437,no TM (GPI/peripheral),0,418,418,0,True,17.0,,"Cell membrane (Lipid-anchor, GPI-anchor);Membrane raft",0.6687,True,,True,,True,,0.7733333333333333,experimental (CSPA/GPI),RGMB,UniProt loc med conf,0.55,True,"uniprot:Cell membrane ; Lipid-anchor, GPI-anchor; uniprot:Membrane raft; HPA_main:Nucleoplasm",False,0.0,,,-0.04154606751457795,0.6617648232916509,39.4,cerebral cortex,0.33823517670834913,,,,,,RNA only,0.33823517670834913,False,0.147149706,0.088687848551168,0.1333424903999999,0.0324332892,0.19276936,0.1929676659999999,-0.4211668083524537,0.7613255643457082,5,0,0.0
SLC15A2,Q16348,Solute carrier family 15 member 2,ENSG00000163406,machine_learning,False,CY:1-57;TM:58-78;NC:79-83;TM:84-105;CY:106-113;TM:114-135;NC:136-140;TM:141-163;CY:164-183;TM:184-205;NC:206-216;TM:217-237;CY:238-297;TM:298-316;NC:317-345;TM:346-367;CY:368-378;TM:379-399;NC:400-567;TM:568-587;CY:588-612;TM:613-632;NC:633-645;TM:646-664;CY:665-674;TM:675-697;NC:698-729,multi-pass (13 TM),13,263,168,191,False,12.0,Transporters,Membrane (Multi-pass membrane protein),0.7146,True,,True,,True,,0.42500000000000004,Open Targets confirmed,SLC15A2,UniProt loc high conf,0.7,True,"uniprot:Apical cell membrane ; Multi-pass membrane protein; uniprot:Cytoplasmic vesicle, phagosome membrane ; Multi-pass membrane protein; uniprot:Cell membrane ; Multi-pass membrane protein",False,0.0,,,-0.06571938409167205,0.6276779507462551,47.8,cerebral cortex,0.3723220492537449,,,,,,RNA only,0.3723220492537449,False,0.209941929,0.088617252370258,0.0069578699,0.1016282548,0.00829632937,0.1069188306,1.1867873486972431,1.200808964298026,5,2,0.4
SLC17A5,Q9NRA2,Sialin,ENSG00000119899,machine_learning,False,CY:1-40;TM:41-61;NC:62-108;TM:109-130;CY:131-136;TM:137-156;NC:157-161;TM:162-182;CY:183-200;TM:201-222;NC:223-227;TM:228-248;CY:249-280;TM:281-303;NC:304-328;TM:329-346;CY:347-365;TM:366-385;NC:386-390;TM:391-412;CY:413-421;TM:422-444;NC:445-458;TM:459-478;CY:479-495,multi-pass (12 TM),12,101,47,141,False,6.0,Transporters,"Cell membrane (Multi-pass membrane protein);Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane;Lysosome membrane (Multi-pass membrane protein)",0.7705,True,,True,,True,,0.26416666666666666,Open Targets confirmed,SLC17A5,UniProt loc high conf,0.7,True,"uniprot:Basolateral cell membrane ; Multi-pass membrane protein; uniprot:Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane ; Multi-pass membrane protein; uniprot:Lysosome membrane ; Multi-pass membrane protein; HPA_main:Cytosol; HPA_main:Plasma membrane",False,0.0,,,0.0267168158998012,0.7048677298875801,292.0,kidney,0.29513227011241994,,,,,,RNA only,0.29513227011241994,False,0.152983072,0.0885576501102297,0.1470117259999999,0.19176125,0.1194374459999999,0.230975208,-0.3872584818781163,0.6038857626127118,5,0,0.0
BTN3A1,O00481,Butyrophilin subfamily 3 member A1,ENSG00000026950,machine_learning,False,SP:1-31;NC:32-248;TM:249-271;CY:272-513,type I,1,217,217,242,True,4.0,Miscellaneous,Cell membrane (Single- pass type I membrane protein),0.8224,True,,True,,True,,0.5208333333333334,Open Targets confirmed,BTN3A1,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type I membrane protein; HPA_main:Vesicles,False,0.0,,,0.05940002505414418,0.7198595765284848,79.1,lung,0.28014042347151524,0.95,Kidney,1.0,0.050000000000000044,23.0,protein+RNA (min),0.050000000000000044,False,0.199976418,0.0884009264329323,0.55323583,1.026476706,0.610878564,1.026476706,-1.93555283776699,0.3096770408262825,5,0,0.0
TNFRSF19,Q9NS68,Tumor necrosis factor receptor superfamily member 19,ENSG00000127863,machine_learning,False,SP:1-29;NC:30-168;TM:169-193;CY:194-423,type I,1,139,139,230,True,5.0,Receptors,Membrane (Single-pass type I membrane protein),0.8962,True,,True,,True,,0.4658333333333333,unconfirmed (ML prediction only),TNFRSF19,UniProt SigP or TMHMM,0.45,False,uniprot:Membrane ; Single-pass type I membrane protein; HPA_main:Golgi apparatus; HPA_additional:Nucleoplasm,False,0.0,,,0.04432617096107402,0.6334496871427306,101.5,heart muscle,0.36655031285726936,,,,,,RNA only,0.36655031285726936,False,0.246499851,0.0880480262371613,0.262826164,0.0053720561799999,0.0358365,0.262826164,-0.289252124643613,0.7313460457255607,5,1,0.2
ADCY7,P51828,Adenylate cyclase type 7,ENSG00000121281,machine_learning,False,CY:1-33;TM:34-54;NC:55-63;TM:64-85;CY:86-91;TM:92-116;NC:117-121;TM:122-140;CY:141-146;TM:147-169;NC:170-175;TM:176-196;CY:197-595;TM:596-614;NC:615-619;TM:620-641;CY:642-665;TM:666-689;NC:690-718;TM:719-738;CY:739-744;TM:745-762;NC:763-799;TM:800-819;CY:820-1080,multi-pass (12 TM),12,91,37,735,False,0.0,Enzymes,Membrane (Multi-pass membrane protein),0.7066,True,,True,,True,,0.19583333333333333,Open Targets confirmed,ADCY7,GO CC high conf,0.65,True,uniprot:Membrane; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Rods & Rings; HPA_additional:Vesicles,False,0.0,,,0.12787638979854096,0.6181240581258276,27.9,bone marrow,0.3818759418741724,,,,,,RNA only,0.3818759418741724,False,0.2510599874,0.0878486088491733,0.0794217948,0.73733107,0.034796962898,0.73733107,-1.4263630532383236,0.2647912489808863,5,0,0.0
SLC9A1,P19634,Sodium/hydrogen exchanger 1,ENSG00000090020,experimental,True,CY:1-12;TM:13-33;NC:34-105;TM:106-127;CY:128-129;TM:130-149;NC:150-154;TM:155-174;CY:175-191;TM:192-211;NC:212-227;TM:228-247;CY:248-256;TM:257-276;NC:277-294;TM:295-315;CY:316-338;TM:339-358;NC:359-381;IM:382-402;NC:403-410;TM:411-430;CY:431-448;TM:449-470;NC:471-479;TM:480-499;CY:500-815,multi-pass (12 TM),12,151,72,397,False,2.0,Transporters,Cell membrane (Multi-pass membrane protein);Endoplasmic reticulum membrane (Multi-pass membrane protein);Membrane (Multi-pass membrane protein),0.6047,True,,True,,True,,0.245,experimental (CSPA/GPI),SLC9A1,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Basolateral cell membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Nucleoplasm,False,0.0,,,-0.006652432530724452,0.6291319413674501,72.1,stomach,0.3708680586325499,0.95,Kidney,1.0,0.050000000000000044,24.0,protein+RNA (min),0.050000000000000044,False,0.1469084272,0.0878049078153382,0.24799632,0.163734974,0.2475853319999999,0.29067016,-0.7399006693099297,0.5759147703831086,5,0,0.0
CNNM3,Q8NE01,Metal transporter CNNM3,ENSG00000168763,experimental,True,SP:1-27;NC:28-190;TM:191-214;CY:215-220;TM:221-243;NC:244-257;TM:258-280;CY:281-707,multi-pass (3 TM),3,177,163,433,True,7.0,Unclassified,Cell membrane (Multi-pass membrane protein),0.4194,True,,True,,True,,0.37083333333333335,experimental (CSPA/GPI),CNNM3,UniProt loc med conf,0.55,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Cytosol,False,0.0,,,0.005318100746939431,0.629619900168591,42.2,liver,0.37038009983140896,0.95,Cerebellum,1.0,0.050000000000000044,44.0,protein+RNA (min),0.050000000000000044,False,0.22170012,0.0873121426591649,0.0680750597999999,0.1855626312,0.0911813094,0.1855626312,0.2489073715099946,0.2015471424250909,5,0,0.0
F2RL1,P55085,Proteinase-activated receptor 2,ENSG00000164251,machine_learning,False,SP:1-23;NC:24-76;TM:77-101;CY:102-110;TM:111-130;NC:131-149;TM:150-171;CY:172-188;TM:189-211;NC:212-240;TM:241-265;CY:266-284;TM:285-312;NC:313-323;TM:324-347;CY:348-397,multi-pass (7 TM),7,112,53,95,True,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9341,True,,True,,True,,0.22916666666666669,Open Targets confirmed,F2RL1,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein; HPA_main:Plasma membrane,False,0.0,,,0.018048065726055176,0.7041961302312406,55.6,kidney,0.2958038697687594,0.7,Duodenum,1.0,0.30000000000000004,9.0,protein+RNA (min),0.2958038697687594,False,0.253343519,0.0867900626697493,0.1958609154,0.01457359268,0.0035804636,0.1958609154,0.3845266277045479,1.324037385768148,5,1,0.2
MUC3A,Q02505,Mucin-3A,ENSG00000169894,machine_learning,False,SP:1-17;NC:18-2443;TM:2444-2468;CY:2469-2541,type I,1,2426,2426,73,True,9.0,Unclassified,Membrane (Single-pass membrane protein);Secreted;Secreted;Secreted;Secreted,0.8323,True,,True,,True,,0.8899999999999999,unconfirmed (ML prediction only),MUC3A,GO CC high conf,0.65,False,uniprot:Membrane; Single-pass membrane protein; uniprot:Secreted; uniprot:Secreted; uniprot:Secreted; uniprot:Secreted; HPA_main:Cell Junctions,False,0.0,,,-0.09838219194489424,0.5610212864493284,39.4,duodenum,0.43897871355067164,,,,,,RNA only,0.43897871355067164,False,0.2971923392,0.0865389206504185,0.0099132232,0.0019577165034,0.10645313074,0.1155989036,1.2859935199065078,0.6702911353367802,5,3,0.6
SLC2A11,Q9BYW1,"Solute carrier family 2, facilitated glucose transporter member 11",ENSG00000133460;ENSG00000275744,machine_learning,False,CY:1-11;TM:12-30;NC:31-63;TM:64-86;CY:87-97;TM:98-115;NC:116-125;TM:126-146;CY:147-156;TM:157-176;NC:177-187;TM:188-209;CY:210-274;TM:275-296;NC:297-309;TM:310-332;CY:333-338;TM:339-360;NC:361-366;TM:367-386;CY:387-405;TM:406-430;NC:431-435;TM:436-456;CY:457-496,multi-pass (12 TM),12,78,33,162,False,0.0,Transporters,Cell membrane (Multi-pass membrane protein),0.7545,True,,True,,True,,0.1925,unconfirmed (ML prediction only),,not in Open Targets,0.3,,,,,,,-0.08028767909543484,0.6372095197440912,23.1,cerebellum,0.36279048025590876,,,,,,RNA only,0.36279048025590876,False,0.164850692,0.0860254323078084,0.088604822,0.187198181,0.0517696586,0.203803562,-0.0204813618934255,0.5976803602879739,5,0,0.0
CD83,Q01151,CD83 antigen,ENSG00000112149,machine_learning,True,SP:1-19;NC:20-144;TM:145-164;CY:165-205,type I,1,125,125,41,True,7.0,Unclassified,Membrane (Single-pass type I membrane protein),0.8084,True,,True,,True,,0.4741666666666666,Open Targets confirmed,CD83,GO CC high conf,0.65,True,uniprot:Membrane; Single-pass type I membrane protein; HPA_main:Nucleoplasm; HPA_main:Plasma membrane; HPA_additional:Golgi apparatus; HPA_additional:Nucleoli,False,0.0,,,-0.022455809356386743,0.9,197.9,bone marrow,0.09999999999999998,0.95,Cerebellum,1.0,0.050000000000000044,8.0,protein+RNA (min),0.050000000000000044,False,0.217905206,0.0859860985440482,0.2064578115999999,2.16392182,0.255860106,2.175534932,-2.885704565788488,0.967673092302268,5,0,0.0
SLC23A2,Q9UGH3,Solute carrier family 23 member 2,ENSG00000089057,experimental,True,CY:1-110;TM:111-131;NC:132-139;TM:140-160;CY:161-161;TM:162-182;NC:183-218;TM:219-239;CY:240-266;TM:267-284;NC:285-288;IM:289-302;NC:303-309;TM:310-330;CY:331-371;TM:372-392;NC:393-417;TM:418-438;CY:439-461;TM:462-482;NC:483-485;TM:486-506;CY:507-516;TM:517-537;NC:538-547;TM:548-568;CY:569-650,multi-pass (12 TM),12,93,36,294,False,7.0,Transporters,Cell membrane (Multi-pass membrane protein),0.7637,True,,True,,True,,0.265,experimental (CSPA/GPI),SLC23A2,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Vesicles; HPA_additional:Golgi apparatus,False,0.0,,,0.03156294727043585,0.8233874228736682,99.4,liver,0.17661257712633183,0.627,Heart muscle,0.66,0.373,18.0,protein+RNA (min),0.17661257712633183,False,0.2386208948,0.0859491276124434,0.128267495,0.2227988368,0.346342626,0.3492459799999999,-0.6747218738875598,0.4013295237680732,5,0,0.0
CEACAM1,P13688,Carcinoembryonic antigen-related cell adhesion molecule 1,ENSG00000079385,experimental,True,SP:1-34;NC:35-428;TM:429-454;CY:455-526,type I,1,394,394,72,True,13.0,Miscellaneous,Cell membrane (Single-pass type I membrane protein);Secreted;Secreted;Secreted;Cell membrane (Single-pass type I membrane protein);Cell membrane (Single-pass type I membrane protein);Cell membrane (Single-pass type I membrane protein);Cell membrane (Single-pass type I membrane protein),0.9804,True,,True,,True,,0.7583333333333333,experimental (CSPA/GPI),CEACAM1,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Lateral cell membrane; uniprot:Apical cell membrane; uniprot:Basal cell membrane; uniprot:Cell junction; uniprot:Cell junction, adherens junction",False,0.0,,,0.09514021133059716,0.8340401266590661,230.9,liver,0.16595987334093387,0.7,Colon,1.0,0.30000000000000004,6.0,protein+RNA (min),0.16595987334093387,False,0.145235808,0.0858149109688685,0.0008753360445999,0.067204321,0.1932825388,0.200461692,-0.3810998042534385,0.6523415476932578,5,0,0.0
PROM1,O43490,Prominin-1,ENSG00000007062,experimental,True,SP:1-19;NC:20-106;TM:107-132;CY:133-152;TM:153-178;NC:179-432;TM:433-460;CY:461-480;TM:481-507;NC:508-792;TM:793-813;CY:814-865,multi-pass (5 TM),5,626,285,92,True,26.0,Unclassified,"Apical cell membrane (Multi- pass membrane protein);Cell projection, cilium, photoreceptor outer segment;Cell projection, microvillus membrane (Multi-pass membrane protein);Endoplasmic reticulum;Endoplasmic reticulum-Golgi intermediate compartment",0.9202,True,,True,,True,,0.6025,experimental (CSPA/GPI),PROM1,GO CC high conf,0.65,True,"uniprot:Apical cell membrane ; Multi-pass membrane protein; uniprot:Cell projection, microvillus membrane ; Multi-pass membrane protein; uniprot:Cell projection, cilium, photoreceptor outer segment; uniprot:Endoplasmic reticulum; uniprot:Endoplasmic reticulum-Golgi intermediate compartment; HPA_main:Plasma membrane",False,0.0,,,-0.026357652006740284,0.6217396991836431,252.8,kidney,0.37826030081635686,0.95,Kidney,1.0,0.050000000000000044,22.0,protein+RNA (min),0.050000000000000044,False,0.355182834,0.085441296108363,0.0316803674,0.0119442462,0.0354380793679999,0.0374685447999999,1.8577225879071533,0.5578532490542746,5,1,0.2
FKRP,Q9H9S5,Fukutin-related protein,ENSG00000181027,experimental,True,CY:1-6;TM:7-27;NC:28-495,type II,1,468,468,6,False,20.0,,"Cell membrane, sarcolemma;Golgi apparatus membrane (Single-pass type II membrane protein);Rough endoplasmic reticulum;Secreted",0.1852,True,,True,,True,,0.8900000000000001,experimental (CSPA/GPI),FKRP,UniProt loc high conf,0.7,True,"uniprot:Golgi apparatus membrane ; Single-pass type II membrane protein; uniprot:Secreted; uniprot:Cell membrane, sarcolemma; uniprot:Rough endoplasmic reticulum; uniprot:Cytoplasm; HPA_main:Cytosol",False,0.0,,,0.023682615744351057,0.5668275979338911,18.2,heart muscle,0.43317240206610885,0.627,Cerebral cortex,0.66,0.373,6.0,protein+RNA (min),0.373,False,0.2677872908,0.0849009101416025,0.11933541,0.118681889,0.0691696679999999,0.151035774,0.1680585903757035,0.6693342668347584,5,1,0.2
