smiles,ens_mean,ens_std,head,linker,tail,n_tails,mw,degradable,disulfide,confidence
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,-0.26931103993329336,0.07747894386490335,H12_TRIS,ester,T20_estBr,4,1313.8,True,False,high
CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC)cc1,-0.2699053936356918,0.14371960180158652,H13_MXA,ester,T14_thioC8,4,1113.8,True,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,-0.27067567302672824,0.5001380513671773,H6_DAP,amide,T6_C16,4,1256.2,False,False,medium
CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)cc1,-0.2712607076357124,0.1613882691713011,H13_MXA,ester,T1_C6,4,761.1,False,False,high
CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)cc1,-0.27515555091337734,0.15260260656445332,H13_MXA,ester,T2_C8,4,873.3,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC)cc1,-0.2775660387720281,0.13943922294133224,H13_MXA,ester,T15_OC8,4,1049.5,True,False,high
CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)cc1,-0.28105074441360006,0.16180366036787647,H13_MXA,ester,T13_C9,4,929.4,False,False,high
CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)cc1,-0.2820191336223067,0.21891863043367368,H13_MXA,amide,T16_C11,4,1037.7,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC)cc1,-0.28524343839729677,0.16792396545121807,H13_MXA,ester,T19_estC8,4,1329.9,True,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,-0.2856942897200493,0.22553752444144715,H8_AEEA,amide,T11_oleyl,3,1068.8,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC)cc1,-0.2865503040580638,0.13424119990440234,H13_MXA,ester,T17_SS_C6,4,1354.3,True,True,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN(CCO)CCO,-0.2868753094575268,0.16361489125251916,H15_bHEAEA,ester,T4_C12,2,629.0,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC)cc1,-0.2870542242518505,0.1691168996887295,H13_MXA,ester,T20_estBr,4,1329.9,True,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,-0.2885356792715537,0.06017359750442914,H12_TRIS,ester,T16_C11,4,1025.6,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.2905172624842809,0.1347098346344379,H17_CHDA,ester,T5_C14,4,1188.0,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCN(CCO)CCO,-0.29175115236922117,0.16792205137019878,H15_bHEAEA,amide,T12_linoleyl,2,787.3,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.3000589076460972,0.3661080638125769,H6_DAP,ester,T5_C14,4,1147.9,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(CCO)CC1,-0.3016647151423376,0.10577570856200832,H9_PZE,ester,T11_oleyl,2,818.3,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.30245502785866507,0.14795898760696813,H5_bAE,amide,T5_C14,4,1174.0,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(CCO)CC1,-0.30266146732640087,0.15215778418752607,H9_PZE,ester,T12_linoleyl,2,814.3,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.3031236991187058,0.10283198525950077,H9_PZE,ester,T6_C16,2,766.2,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,-0.30332330801198804,0.13409517020736983,H5_bAE,ester,T16_C11,4,1009.6,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.3076679475135979,0.49645662363108256,H6_DAP,ester,T12_linoleyl,4,1356.2,False,False,medium
CCCCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,-0.30801449368283473,0.2266678506420586,H8_AEEA,amide,T6_C16,3,990.7,False,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)cc1,-0.30841311009569494,0.15152616493677393,H13_MXA,ester,T3_C10,4,985.5,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.31043450736405,0.28236035175738483,H17_CHDA,amide,T7_C18,4,1408.5,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCN(CCO)CCO,-0.31085382583074184,0.1454669233400522,H15_bHEAEA,amide,T11_oleyl,2,791.3,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.31108017393158255,0.10421404524135042,H9_PZE,amide,T7_C18,2,820.4,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC)cc1,-0.3122470773976652,0.22361598149406192,H13_MXA,amide,T4_C12,4,1093.8,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.31299654067046506,0.27748898117764953,H17_CHDA,ester,T12_linoleyl,4,1396.3,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,-0.3144101155679683,0.1552790021246942,H12_TRIS,amide,T12_linoleyl,4,1398.3,False,False,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,-0.32051209810569503,0.06342150990067442,H12_TRIS,ester,T4_C12,4,1081.7,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.3213011918675528,0.14566153460669587,H15_bHEAEA,amide,T6_C16,2,739.2,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,-0.32560862654841394,0.14041886939920534,H12_TRIS,amide,T11_oleyl,4,1406.3,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.32770771241035473,0.2125524434692998,H17_CHDA,ester,T11_oleyl,4,1404.3,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,-0.32844389768228793,0.12896106767900514,H12_TRIS,amide,T6_C16,4,1302.2,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.3303353829941968,0.4287070736854622,H6_DAP,ester,T11_oleyl,4,1364.3,False,False,medium
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CC1,-0.3324221016782126,0.1659211529028014,H4_AEPZ,ester,T7_C18,3,1102.9,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,-0.33443997098674083,0.16212676607128337,H5_bAE,amide,T12_linoleyl,4,1382.3,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.33480488928490926,0.16494107973251784,H15_bHEAEA,ester,T5_C14,2,685.1,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc1,-0.3370202043151642,0.14379038313736323,H13_MXA,ester,T16_C11,4,1041.6,False,False,high
CCCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,-0.34163141963967825,0.12262971737776775,H5_bAE,ester,T4_C12,4,1065.7,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.34239406646609283,0.18663499044413537,H8_AEEA,ester,T5_C14,3,909.5,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN(CCO)CCO,-0.34834817653514505,0.1963279067721408,H15_bHEAEA,ester,T12_linoleyl,2,789.2,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.3537488855975437,0.12157831621455482,H9_PZE,ester,T7_C18,2,822.4,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,-0.3540186328596911,0.16771816554171284,H5_bAE,amide,T11_oleyl,4,1390.3,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.35906762885430044,0.2384313472974731,H8_AEEA,ester,T12_linoleyl,3,1065.7,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.3606230387818302,0.492411553125432,H6_DAP,amide,T7_C18,4,1368.4,False,False,medium
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)cc1,-0.3625107437301343,0.3169546101217192,H13_MXA,amide,T12_linoleyl,4,1414.3,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC)cc1,-0.3634405874231724,0.22402114937159828,H13_MXA,amide,T5_C14,4,1206.0,False,False,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)cc1,-0.3645059145876798,0.13851554423242138,H13_MXA,ester,T4_C12,4,1097.7,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN(CCO)CCO,-0.36573692012090436,0.16859185191528622,H15_bHEAEA,ester,T11_oleyl,2,793.3,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.36836908263731116,0.1494922591880985,H17_CHDA,ester,T6_C16,4,1300.2,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.3720840857273734,0.16103534406640635,H15_bHEAEA,amide,T7_C18,2,795.3,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.37892384982726934,0.08450995131178793,H12_TRIS,ester,T5_C14,4,1193.9,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.379394952348391,0.25415889418959764,H8_AEEA,amide,T7_C18,3,1074.8,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.3794472896838661,0.21213519589733362,H8_AEEA,ester,T11_oleyl,3,1071.8,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,-0.38560555049115874,0.16022937923563751,H5_bAE,amide,T6_C16,4,1286.2,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)cc1,-0.38611169601282774,0.2707104108112198,H13_MXA,amide,T11_oleyl,4,1422.4,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.38679901531702165,0.16908543674511517,H15_bHEAEA,ester,T6_C16,2,741.2,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.3903129550296002,0.15199634584319405,H12_TRIS,amide,T7_C18,4,1414.4,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.3907487051604887,0.37548297626190325,H6_DAP,ester,T6_C16,4,1260.1,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.39590325287595957,0.1589863057350387,H12_TRIS,ester,T12_linoleyl,4,1402.2,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.4064529979794133,0.09984222677071769,H5_bAE,ester,T5_C14,4,1177.9,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.4138545272314616,0.12727092498497425,H12_TRIS,ester,T11_oleyl,4,1410.3,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC)cc1,-0.41482486655344175,0.22432559370910216,H13_MXA,amide,T6_C16,4,1318.2,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)cc1,-0.41610675074316933,0.24851870890639532,H13_MXA,ester,T12_linoleyl,4,1418.3,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.41613351627628514,0.21111727738531672,H8_AEEA,ester,T6_C16,3,993.6,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)cc1,-0.4167680133847849,0.14040108942800794,H13_MXA,ester,T5_C14,4,1210.0,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.430601276421796,0.11912057987540324,H5_bAE,ester,T12_linoleyl,4,1386.2,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.43388435936487735,0.16372910427890677,H17_CHDA,ester,T7_C18,4,1412.4,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.435700380528626,0.10730152930950991,H12_TRIS,ester,T6_C16,4,1306.1,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.43581119497955445,0.18416190522657463,H15_bHEAEA,ester,T7_C18,2,797.3,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)cc1,-0.4378650840564796,0.18735559545502864,H13_MXA,ester,T11_oleyl,4,1426.3,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.44132274116734294,0.09349396796293354,H5_bAE,ester,T11_oleyl,4,1394.3,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.45301616828409086,0.17761678971254283,H5_bAE,amide,T7_C18,4,1398.4,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.4654833858028706,0.3803823550936455,H6_DAP,ester,T7_C18,4,1372.3,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC)cc1,-0.46593366004748027,0.22365940688553115,H13_MXA,amide,T7_C18,4,1430.5,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.4662166800757552,0.09628076861993855,H5_bAE,ester,T6_C16,4,1290.1,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)cc1,-0.47028030056391235,0.1403023113123685,H13_MXA,ester,T6_C16,4,1322.2,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.47636134697131194,0.23177140570157848,H8_AEEA,ester,T7_C18,3,1077.8,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.48908231572042454,0.12832398432242656,H12_TRIS,ester,T7_C18,4,1418.3,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)cc1,-0.5188000044175318,0.14304159744551204,H13_MXA,ester,T7_C18,4,1434.4,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.5252444206977773,0.10751127619274195,H5_bAE,ester,T7_C18,4,1402.3,False,False,high
